protein,pdb,chain,entity_id,Similarity
EGFR,3c09,L,1,37.735849056603776
EGFR,3c09,C,2,38.56502242152467
EGFR,3c09,H,2,38.56502242152467
EGFR,3c09,A,3,40.18691588785047
EGFR,3c09,D,3,40.18691588785047
EGFR,3g5x,A,1,39.719626168224295
EGFR,3g5x,C,1,39.719626168224295
EGFR,3g5x,B,2,38.88888888888889
EGFR,3g5x,D,2,38.88888888888889
EGFR,3g5y,A,1,38.967136150234744
EGFR,3g5y,B,2,39.351851851851855
EGFR,3g5y,E,3,93.75
EGFR,3i7z,A,1,33.64485981308411
EGFR,3i7z,B,2,100.0
EGFR,3gop,A,1,38.78116343490305
EGFR,3i2t,A,1,24.500907441016334
EGFR,3g5z,A,1,39.436619718309856
EGFR,3g5z,B,2,39.1705069124424
EGFR,3ika,A,1,41.389728096676734
EGFR,3ika,B,1,41.389728096676734
EGFR,3ob2,A,1,100.0
EGFR,3ob2,B,2,34.650455927051674
EGFR,3gt8,A,1,41.515151515151516
EGFR,3gt8,B,1,41.515151515151516
EGFR,3gt8,C,1,41.515151515151516
EGFR,3gt8,D,1,41.515151515151516
EGFR,3gt8,X,2,0.0
EGFR,3ltf,A,1,23.294509151414307
EGFR,3ltf,C,1,23.294509151414307
EGFR,3ltf,B,2,67.24137931034483
EGFR,3ltf,D,2,67.24137931034483
EGFR,3ltg,A,1,23.294509151414307
EGFR,3ltg,C,1,23.294509151414307
EGFR,3ltg,D,2,71.15384615384616
EGFR,3lzb,A,1,40.67278287461774
EGFR,3lzb,B,1,40.67278287461774
EGFR,3lzb,C,1,40.67278287461774
EGFR,3lzb,D,1,40.67278287461774
EGFR,3lzb,E,1,40.67278287461774
EGFR,3lzb,F,1,40.67278287461774
EGFR,3lzb,G,1,40.67278287461774
EGFR,3lzb,H,1,40.67278287461774
EGFR,3op0,A,1,36.22291021671827
EGFR,3op0,B,1,36.22291021671827
EGFR,3op0,C,2,100.0
EGFR,3op0,D,2,100.0
EGFR,3p0y,A,1,39.25233644859813
EGFR,3p0y,H,2,38.59649122807017
EGFR,3p0y,L,3,37.850467289719624
EGFR,3ug1,A,1,41.01796407185629
EGFR,3p11,H,1,38.59649122807017
EGFR,3p11,L,2,37.850467289719624
EGFR,3p11,A,3,25.478927203065133
EGFR,3poz,A,1,42.201834862385326
EGFR,3ug2,A,1,41.01796407185629
EGFR,3vjn,A,1,41.01796407185629
EGFR,3p0v,L,1,37.850467289719624
EGFR,3p0v,M,1,37.850467289719624
EGFR,3p0v,H,2,38.59649122807017
EGFR,3p0v,I,2,38.59649122807017
EGFR,3vjo,A,1,41.61676646706587
EGFR,3vrp,A,1,35.64954682779456
EGFR,3vrp,B,2,100.0
EGFR,3w2o,A,1,41.08761329305136
EGFR,3u7u,A,1,22.276422764227643
EGFR,3u7u,B,1,22.276422764227643
EGFR,3u7u,C,1,22.276422764227643
EGFR,3u7u,D,1,22.276422764227643
EGFR,3u7u,E,1,22.276422764227643
EGFR,3u7u,F,1,22.276422764227643
EGFR,3u7u,G,2,70.9090909090909
EGFR,3u7u,H,2,70.9090909090909
EGFR,3u7u,I,2,70.9090909090909
EGFR,3u7u,J,2,70.9090909090909
EGFR,3u7u,K,2,70.9090909090909
EGFR,3u7u,L,2,70.9090909090909
EGFR,3vrr,A,1,35.34743202416919
EGFR,3vrr,C,2,100.0
EGFR,3w2r,A,1,41.08761329305136
EGFR,3w2q,A,1,41.08761329305136
EGFR,3w2s,A,1,41.81818181818181
EGFR,3w32,A,1,41.81818181818181
EGFR,3w33,A,1,41.81818181818181
EGFR,3pfv,A,1,34.6031746031746
EGFR,3pfv,B,1,34.6031746031746
EGFR,3pfv,C,2,100.0
EGFR,3pfv,D,2,100.0
EGFR,4hjo,A,1,40.652818991097924
EGFR,4g5j,A,1,41.81818181818181
EGFR,3w2p,A,1,41.08761329305136
EGFR,4g5p,A,1,41.515151515151516
EGFR,4g5p,B,1,41.515151515151516
EGFR,4i1z,A,1,41.33738601823708
EGFR,4jq7,A,1,42.073170731707314
EGFR,4i22,A,1,41.33738601823708
EGFR,4i21,A,1,41.641337386018236
EGFR,4i21,B,1,41.641337386018236
EGFR,4i21,C,2,67.74193548387096
EGFR,4i21,D,2,67.74193548387096
EGFR,4jq8,A,1,42.073170731707314
EGFR,4i20,A,1,41.641337386018236
EGFR,4i24,A,1,41.641337386018236
EGFR,4i24,B,1,41.641337386018236
EGFR,4krl,B,1,52.63157894736842
EGFR,4krl,A,2,40.18691588785047
EGFR,4jrv,A,1,42.073170731707314
EGFR,4i23,A,1,41.94528875379939
EGFR,4krn,A,1,48.55072463768116
EGFR,4jr3,A,1,42.073170731707314
EGFR,4ll0,A,1,41.389728096676734
EGFR,4ll0,B,1,41.389728096676734
EGFR,4lqm,A,1,41.69184290030212
EGFR,4krp,A,1,23.52
EGFR,4krp,B,2,48.529411764705884
EGFR,4krp,C,3,37.44075829383886
EGFR,4krp,D,4,38.18181818181819
EGFR,4kro,A,1,23.557692307692307
EGFR,4kro,B,2,48.55072463768116
EGFR,4kro,C,3,37.44075829383886
EGFR,4kro,D,4,38.18181818181819
EGFR,4r3p,A,1,42.414860681114554
EGFR,4r3p,B,2,100.0
EGFR,4r5s,A,1,41.69184290030212
EGFR,4krm,A,1,40.18691588785047
EGFR,4krm,C,1,40.18691588785047
EGFR,4krm,E,1,40.18691588785047
EGFR,4krm,G,1,40.18691588785047
EGFR,4krm,I,1,40.18691588785047
EGFR,4krm,K,1,40.18691588785047
EGFR,4krm,B,2,52.63157894736842
EGFR,4krm,D,2,52.63157894736842
EGFR,4krm,F,2,52.63157894736842
EGFR,4krm,H,2,52.63157894736842
EGFR,4krm,J,2,52.63157894736842
EGFR,4krm,L,2,52.63157894736842
EGFR,4rj4,A,1,41.389728096676734
EGFR,4r3r,A,1,42.414860681114554
EGFR,4r3r,B,2,100.0
EGFR,4r5y,A,1,39.04109589041096
EGFR,4r5y,B,1,39.04109589041096
EGFR,4lrm,A,1,41.31736526946108
EGFR,4lrm,B,1,41.31736526946108
EGFR,4lrm,C,1,41.31736526946108
EGFR,4lrm,D,1,41.31736526946108
EGFR,4lrm,E,1,41.31736526946108
EGFR,4rj5,A,1,41.389728096676734
EGFR,4wkq,A,1,41.81818181818181
EGFR,4uv7,A,1,23.67149758454106
EGFR,4uv7,H,2,39.111111111111114
EGFR,4uv7,L,3,36.986301369863014
EGFR,4rj7,A,1,41.389728096676734
EGFR,4z21,A,1,43.56435643564357
EGFR,4zau,A,1,41.81818181818181
EGFR,4v0g,A,1,46.996466431095406
EGFR,4v0g,B,2,46.996466431095406
EGFR,4wd5,A,1,41.389728096676734
EGFR,4wd5,B,1,41.389728096676734
EGFR,4rj8,A,1,41.389728096676734
EGFR,4tks,A,1,41.566265060240966
EGFR,4uip,A,1,23.78640776699029
EGFR,4uip,B,2,40.23904382470119
EGFR,4rj6,A,1,41.389728096676734
EGFR,4wrg,A,1,41.81818181818181
EGFR,4zjv,A,1,41.99395770392749
EGFR,4zjv,B,1,41.99395770392749
EGFR,4zjv,C,2,67.14285714285714
EGFR,4zjv,D,2,67.14285714285714
EGFR,5c8m,A,1,41.389728096676734
EGFR,5cao,A,1,41.389728096676734
EGFR,5can,A,1,41.389728096676734
EGFR,5c8n,A,1,41.389728096676734
EGFR,5cap,A,1,41.389728096676734
EGFR,5cas,A,1,41.389728096676734
EGFR,4zse,A,1,41.389728096676734
EGFR,4zse,B,1,41.389728096676734
EGFR,4zse,C,1,41.389728096676734
EGFR,4zse,D,1,41.389728096676734
EGFR,5caq,A,1,41.389728096676734
EGFR,5cal,A,1,41.389728096676734
EGFR,5cau,A,1,41.389728096676734
EGFR,5c8k,A,1,41.389728096676734
EGFR,5cav,A,1,41.69184290030212
EGFR,5czi,A,1,41.69184290030212
EGFR,5czi,B,2,100.0
EGFR,5cnn,A,1,39.714285714285715
EGFR,5cnn,B,1,39.714285714285715
EGFR,5d10,A,1,45.45454545454545
EGFR,5d10,B,1,45.45454545454545
EGFR,5edq,A,1,41.389728096676734
EGFR,5edp,A,1,41.389728096676734
EGFR,5d12,A,1,45.45454545454545
EGFR,5d12,B,1,45.45454545454545
EGFR,5czh,A,1,41.69184290030212
EGFR,5czh,B,2,100.0
EGFR,5cno,A,1,41.515151515151516
EGFR,5cno,B,1,41.515151515151516
EGFR,5cno,X,1,41.515151515151516
EGFR,5edr,A,1,41.389728096676734
EGFR,5d41,A,1,41.389728096676734
EGFR,5d41,B,1,41.389728096676734
EGFR,5em5,A,1,41.389728096676734
EGFR,5em7,A,1,41.389728096676734
EGFR,5em8,A,1,41.69184290030212
EGFR,5em6,A,1,41.389728096676734
EGFR,5fed,A,1,42.073170731707314
EGFR,5fee,A,1,41.76829268292683
EGFR,5gty,A,1,41.389728096676734
EGFR,5gty,B,1,41.389728096676734
EGFR,5gty,C,1,41.389728096676734
EGFR,5gty,D,1,41.389728096676734
EGFR,5gty,E,1,41.389728096676734
EGFR,5gty,F,1,41.389728096676734
EGFR,5gty,G,1,41.389728096676734
EGFR,5gty,H,1,41.389728096676734
EGFR,5gnk,A,1,44.78114478114478
EGFR,5hcy,A,1,41.389728096676734
EGFR,5hcx,A,1,41.389728096676734
EGFR,5gmp,A,1,41.389728096676734
EGFR,5feq,A,1,41.76829268292683
EGFR,5gtz,A,1,41.389728096676734
EGFR,5hg8,A,1,41.33738601823708
EGFR,5hg7,A,1,41.33738601823708
EGFR,5hcz,A,1,41.389728096676734
EGFR,5hg9,A,1,41.33738601823708
EGFR,5hic,A,1,41.389728096676734
EGFR,5hib,A,1,41.389728096676734
EGFR,5u8l,A,1,41.33738601823708
EGFR,5hg5,A,1,41.33738601823708
EGFR,5j9z,A,1,42.15384615384615
EGFR,5jeb,A,1,40.652818991097924
EGFR,5ug8,A,1,41.33738601823708
EGFR,5j9y,A,1,41.795665634674926
EGFR,5ug9,A,1,41.33738601823708
EGFR,5uga,A,1,41.33738601823708
EGFR,5ugb,A,1,41.94528875379939
EGFR,5ugc,A,1,41.33738601823708
EGFR,5sx5,K,1,39.25233644859813
EGFR,5sx5,L,1,39.25233644859813
EGFR,5sx5,H,2,38.009049773755656
EGFR,5sx5,J,2,38.009049773755656
EGFR,5sx5,M,3,41.29353233830846
EGFR,5sx5,N,3,41.29353233830846
EGFR,5sx4,I,1,39.25233644859813
EGFR,5sx4,L,1,39.25233644859813
EGFR,5sx4,H,2,38.009049773755656
EGFR,5sx4,J,2,38.009049773755656
EGFR,5sx4,M,3,41.29353233830846
EGFR,5sx4,N,3,41.29353233830846
EGFR,5uwd,A,1,41.33738601823708
EGFR,5lv6,A,1,77.27272727272727
EGFR,5lv6,B,1,77.27272727272727
EGFR,5x28,A,1,42.201834862385326
EGFR,5x27,A,1,42.201834862385326
EGFR,5x26,A,1,42.201834862385326
EGFR,5wb7,A,1,25.443786982248522
EGFR,5wb7,B,1,25.443786982248522
EGFR,5wb7,C,1,25.443786982248522
EGFR,5wb7,D,1,25.443786982248522
EGFR,5wb7,E,2,62.903225806451616
EGFR,5wb7,F,2,62.903225806451616
EGFR,5wb7,G,2,62.903225806451616
EGFR,5wb7,H,2,62.903225806451616
EGFR,5wb8,A,1,25.443786982248522
EGFR,5wb8,D,1,25.443786982248522
EGFR,5wb8,B,2,65.57377049180327
EGFR,5wb8,C,2,65.57377049180327
EGFR,5x2c,A,1,41.389728096676734
EGFR,5x2c,B,1,41.389728096676734
EGFR,5x2k,A,1,41.896024464831804
EGFR,5x2f,A,1,41.389728096676734
EGFR,5x2f,B,1,41.389728096676734
EGFR,5x2f,C,1,41.389728096676734
EGFR,5x2f,D,1,41.389728096676734
EGFR,5xdk,A,1,41.389728096676734
EGFR,5x2a,A,1,41.389728096676734
EGFR,5x2a,B,1,41.389728096676734
EGFR,5x2a,C,1,41.389728096676734
EGFR,5x2a,D,1,41.389728096676734
EGFR,5xdl,A,1,41.99395770392749
EGFR,5xgm,A,1,41.389728096676734
EGFR,5y25,A,1,40.963855421686745
EGFR,5xgn,A,1,41.69184290030212
EGFR,5xgn,B,1,41.69184290030212
EGFR,5y9t,A,1,41.14114114114114
EGFR,5zwj,A,1,39.154929577464785
EGFR,5yu9,A,1,41.389728096676734
EGFR,5yu9,B,1,41.389728096676734
EGFR,5yu9,C,1,41.389728096676734
EGFR,5yu9,D,1,41.389728096676734
EGFR,5zto,A,1,41.69184290030212
EGFR,6aru,A,1,23.47266881028939
EGFR,6aru,B,2,37.38317757009346
EGFR,6aru,C,3,38.288288288288285
EGFR,6b3s,A,1,40.18691588785047
EGFR,6b3s,B,1,40.18691588785047
EGFR,6b3s,E,1,40.18691588785047
EGFR,6b3s,I,1,40.18691588785047
EGFR,6b3s,C,2,37.83783783783784
EGFR,6b3s,F,2,37.83783783783784
EGFR,6b3s,H,2,37.83783783783784
EGFR,6b3s,J,2,37.83783783783784
EGFR,6b3s,D,3,38.028169014084504
EGFR,6b3s,G,3,38.028169014084504
EGFR,6b3s,K,3,38.028169014084504
EGFR,6b3s,L,3,38.028169014084504
EGFR,6d8e,A,1,42.201834862385326
EGFR,6jkg,A,1,37.55102040816327
EGFR,6jkg,B,1,37.55102040816327
EGFR,6jkh,A,1,37.55102040816327
EGFR,6jkh,B,1,37.55102040816327
EGFR,6duk,A,1,41.389728096676734
EGFR,6duk,B,1,41.389728096676734
EGFR,6duk,C,1,41.389728096676734
EGFR,6duk,D,1,41.389728096676734
EGFR,6duk,E,1,41.389728096676734
EGFR,6duk,F,1,41.389728096676734
EGFR,6jrk,A,1,41.69184290030212
EGFR,6jrj,A,1,41.69184290030212
EGFR,6jrx,A,1,41.69184290030212
EGFR,6jxt,A,1,41.69184290030212
EGFR,6jwl,A,1,41.69184290030212
EGFR,6jz0,A,1,42.331288343558285
EGFR,6jx0,A,1,41.389728096676734
EGFR,6jx4,A,1,41.389728096676734
EGFR,6lud,A,1,41.94528875379939
EGFR,6lub,A,1,41.94528875379939
EGFR,6s89,A,1,41.44144144144144
EGFR,6s9b,A,1,41.717791411042946
EGFR,6p1d,A,1,41.59021406727829
EGFR,6p1d,B,1,41.59021406727829
EGFR,6p1d,C,1,41.59021406727829
EGFR,6p1d,D,1,41.59021406727829
EGFR,6s8a,A,1,41.44144144144144
EGFR,6p1l,A,1,41.59021406727829
EGFR,6p1l,B,1,41.59021406727829
EGFR,6p1l,C,1,41.59021406727829
EGFR,6p1l,D,1,41.59021406727829
EGFR,6p8q,A,1,41.59021406727829
EGFR,6p8q,B,1,41.59021406727829
EGFR,6p8q,C,1,41.59021406727829
EGFR,6p8q,D,1,41.59021406727829
EGFR,6tfv,A,1,40.84084084084084
EGFR,6tfv,B,1,40.84084084084084
EGFR,6s9c,A,1,41.641337386018236
EGFR,6tfu,A,1,40.84084084084084
EGFR,6tfu,B,1,40.84084084084084
EGFR,6tfw,A,1,40.84084084084084
EGFR,6tfw,B,1,40.84084084084084
EGFR,6tfy,A,1,40.84084084084084
EGFR,6tfy,B,1,40.84084084084084
EGFR,6tfz,A,1,40.84084084084084
EGFR,6tfz,B,1,40.84084084084084
EGFR,6v5n,A,1,41.46341463414634
EGFR,6v5n,B,1,41.46341463414634
EGFR,6v5n,C,1,41.46341463414634
EGFR,6v5n,D,1,41.46341463414634
EGFR,6s9d,A,1,41.641337386018236
EGFR,6tg1,A,1,40.84084084084084
EGFR,6tg1,B,1,40.84084084084084
EGFR,6v66,A,1,41.59021406727829
EGFR,6v66,B,1,41.59021406727829
EGFR,6v66,C,1,41.59021406727829
EGFR,6v66,D,1,41.59021406727829
EGFR,6tg0,A,1,40.84084084084084
EGFR,6tg0,B,1,40.84084084084084
EGFR,6v6k,A,1,41.59021406727829
EGFR,6v6k,B,1,41.59021406727829
EGFR,6v6k,C,1,41.59021406727829
EGFR,6v6k,D,1,41.59021406727829
EGFR,6v6k,E,1,41.59021406727829
EGFR,6v6k,F,1,41.59021406727829
EGFR,6v6k,G,1,41.59021406727829
EGFR,6v6k,H,1,41.59021406727829
EGFR,6v5p,A,1,41.46341463414634
EGFR,6v5p,B,1,41.46341463414634
EGFR,6v5p,C,1,41.46341463414634
EGFR,6v5p,D,1,41.46341463414634
EGFR,6vh4,A,1,42.201834862385326
EGFR,6v6o,A,1,41.59021406727829
EGFR,6v6o,B,1,41.59021406727829
EGFR,6v6o,C,1,41.59021406727829
EGFR,6v6o,D,1,41.59021406727829
EGFR,6v6o,E,1,41.59021406727829
EGFR,6v6o,F,1,41.59021406727829
EGFR,6v6o,G,1,41.59021406727829
EGFR,6v6o,H,1,41.59021406727829
EGFR,6vhn,A,1,42.201834862385326
EGFR,6vhp,A,1,42.201834862385326
EGFR,6wa2,A,1,41.46341463414634
EGFR,6wa2,B,1,41.46341463414634
EGFR,6wa2,C,1,41.46341463414634
EGFR,6wa2,D,1,41.46341463414634
EGFR,6z4b,A,1,40.84084084084084
EGFR,6z4b,B,1,40.84084084084084
EGFR,6wak,A,1,41.46341463414634
EGFR,6wak,B,1,41.46341463414634
EGFR,6wak,C,1,41.46341463414634
EGFR,6wak,D,1,41.46341463414634
EGFR,6xl4,A,1,41.46341463414634
EGFR,6xl4,B,1,41.46341463414634
EGFR,6xl4,C,1,41.46341463414634
EGFR,6xl4,D,1,41.46341463414634
EGFR,6wvz,H,1,38.15789473684211
EGFR,6wvz,L,2,37.850467289719624
EGFR,6wvz,M,3,24.9063670411985
EGFR,7a2a,A,1,40.84084084084084
EGFR,7a2a,B,1,40.84084084084084
EGFR,7b85,A,1,41.44144144144144
EGFR,7er2,A,1,41.69184290030212
EGFR,7aem,A,1,40.46242774566474
EGFR,6z4d,A,1,40.84084084084084
EGFR,6z4d,B,1,40.84084084084084
EGFR,7jxi,A,1,41.389728096676734
EGFR,7jxi,B,1,41.389728096676734
EGFR,7jxi,C,1,41.389728096676734
EGFR,7jxi,D,1,41.389728096676734
EGFR,7aei,A,1,41.94528875379939
EGFR,7a6i,A,1,40.84084084084084
EGFR,7jxm,A,1,41.389728096676734
EGFR,7jxm,B,1,41.389728096676734
EGFR,7jxm,C,1,41.389728096676734
EGFR,7jxm,D,1,41.389728096676734
EGFR,7k1i,A,1,41.69184290030212
EGFR,7len,A,1,25.2465483234714
EGFR,7len,B,1,25.2465483234714
EGFR,7len,C,2,70.83333333333334
EGFR,7len,D,2,70.83333333333334
EGFR,7kxz,A,1,41.99395770392749
EGFR,7jxl,A,1,41.389728096676734
EGFR,7jxl,B,1,41.389728096676734
EGFR,7jxl,C,1,41.389728096676734
EGFR,7jxl,D,1,41.389728096676734
EGFR,7jxw,A,1,41.389728096676734
EGFR,7jxw,B,1,41.389728096676734
EGFR,7jxw,C,1,41.389728096676734
EGFR,7jxw,D,1,41.389728096676734
EGFR,7lfr,A,1,25.49800796812749
EGFR,7lfr,B,1,25.49800796812749
EGFR,7lfr,C,2,70.83333333333334
EGFR,7lfr,D,2,70.83333333333334
EGFR,7jxp,A,1,41.389728096676734
EGFR,7jxp,B,1,41.389728096676734
EGFR,7jxp,C,1,41.389728096676734
EGFR,7jxp,D,1,41.389728096676734
EGFR,7jxp,E,1,41.389728096676734
EGFR,7jxp,F,1,41.389728096676734
EGFR,7jxk,A,1,41.389728096676734
EGFR,7jxk,B,1,41.389728096676734
EGFR,7jxk,C,1,41.389728096676734
EGFR,7jxk,D,1,41.389728096676734
EGFR,7jxk,E,1,41.389728096676734
EGFR,7jxk,F,1,41.389728096676734
EGFR,7lgs,A,1,41.389728096676734
EGFR,7lgs,B,1,41.389728096676734
EGFR,7lgs,C,1,41.389728096676734
EGFR,7lgs,D,1,41.389728096676734
EGFR,7k1h,A,1,41.69184290030212
EGFR,7k1h,B,1,41.69184290030212
EGFR,7k1h,C,1,41.69184290030212
EGFR,7k1h,D,1,41.69184290030212
EGFR,7k1h,E,1,41.69184290030212
EGFR,7k1h,F,1,41.69184290030212
EGFR,7oxb,A,1,42.02453987730061
EGFR,7lg8,A,1,41.389728096676734
EGFR,7lg8,B,1,41.389728096676734
EGFR,7lg8,C,1,41.389728096676734
EGFR,7lg8,D,1,41.389728096676734
EGFR,7lfs,A,1,25.443786982248522
EGFR,7lfs,B,1,25.443786982248522
EGFR,7lfs,C,1,25.443786982248522
EGFR,7lfs,D,1,25.443786982248522
EGFR,7lfs,E,2,70.83333333333334
EGFR,7lfs,F,2,70.83333333333334
EGFR,7lfs,G,2,70.83333333333334
EGFR,7lfs,H,2,70.83333333333334
EGFR,7pcd,A,1,41.896024464831804
EGFR,7jxq,A,1,41.389728096676734
EGFR,7jxq,B,1,41.389728096676734
EGFR,7jxq,C,1,41.389728096676734
EGFR,7jxq,D,1,41.389728096676734
EGFR,7si1,A,1,41.69184290030212
EGFR,7ltx,A,1,41.389728096676734
EGFR,7ltx,B,1,41.389728096676734
EGFR,7ltx,C,1,41.389728096676734
EGFR,7ltx,D,1,41.389728096676734
EGFR,7sz0,A,1,15.950413223140497
EGFR,7sz0,B,1,15.950413223140497
EGFR,7sz0,C,2,71.69811320754717
EGFR,7sz0,D,2,71.69811320754717
EGFR,7sye,A,1,15.950413223140497
EGFR,7sye,B,1,15.950413223140497
EGFR,7sye,C,2,71.69811320754717
EGFR,7sye,D,2,71.69811320754717
EGFR,7sz5,A,1,15.950413223140497
EGFR,7sz5,B,1,15.950413223140497
EGFR,7sz5,C,2,74.0
EGFR,7sz5,D,2,74.0
EGFR,7sz7,A,1,15.950413223140497
EGFR,7sz7,B,1,15.950413223140497
EGFR,7sz7,C,2,74.0
EGFR,7sz7,D,2,74.0
EGFR,7t4i,A,1,42.073170731707314
EGFR,7syd,A,1,15.950413223140497
EGFR,7syd,B,1,15.950413223140497
EGFR,7syd,C,2,71.69811320754717
EGFR,7syd,D,2,71.69811320754717
EGFR,7t4j,A,1,41.389728096676734
EGFR,7t4j,B,1,41.389728096676734
EGFR,7ky0,A,1,41.389728096676734
EGFR,7ky0,B,1,41.389728096676734
EGFR,7ky0,C,1,41.389728096676734
EGFR,7ky0,D,1,41.389728096676734
EGFR,7tvd,A,1,40.8955223880597
EGFR,7ukv,A,1,42.073170731707314
EGFR,7u99,A,1,41.99395770392749
EGFR,7u9a,A,1,41.99395770392749
EGFR,7ukw,A,1,41.46341463414634
EGFR,7ukw,B,1,41.46341463414634
EGFR,7ukw,C,1,41.46341463414634
EGFR,7ukw,D,1,41.46341463414634
EGFR,7vra,A,1,41.69184290030212
EGFR,7zym,A,1,41.44144144144144
EGFR,7vre,A,1,41.69184290030212
EGFR,7zyp,A,1,41.44144144144144
EGFR,7zyn,A,1,41.44144144144144
EGFR,8a2b,A,1,41.717791411042946
EGFR,7om4,A,1,23.49206349206349
EGFR,7om4,C,2,71.69811320754717
EGFR,7om4,B,3,48.46153846153846
EGFR,8a27,A,1,42.02453987730061
EGFR,8a2a,A,1,42.02453987730061
EGFR,8a2d,A,1,41.717791411042946
EGFR,8dsw,A,1,41.7910447761194
EGFR,7sz1,A,1,15.950413223140497
EGFR,7sz1,B,1,15.950413223140497
EGFR,7sz1,C,2,71.69811320754717
EGFR,7sz1,D,2,71.69811320754717
EGFR,8d76,A,1,39.36781609195402
EGFR,8d76,B,1,39.36781609195402
EGFR,8f1h,A,1,41.99395770392749
EGFR,8d73,A,1,39.36781609195402
EGFR,8d73,B,1,39.36781609195402
EGFR,8eme,A,1,41.389728096676734
EGFR,8eme,B,1,41.389728096676734
EGFR,8f1x,A,1,41.99395770392749
EGFR,8f1w,A,1,41.389728096676734
EGFR,8f1w,B,1,41.389728096676734
EGFR,8f1w,C,1,41.389728096676734
EGFR,8f1w,D,1,41.389728096676734
EGFR,8f1y,A,1,41.99395770392749
EGFR,8f1z,A,1,41.99395770392749
EGFR,8g63,A,1,42.201834862385326
EGFR,8fv3,A,1,41.46341463414634
EGFR,8fv3,B,1,41.46341463414634
EGFR,8fv3,C,1,41.46341463414634
EGFR,8fv3,D,1,41.46341463414634
EGFR,8fv4,A,1,41.46341463414634
EGFR,8fv4,B,1,41.46341463414634
