protein,pdb,chain,entity_id,Similarity
CRBN,5oh4,B,1,67.2
CRBN,5oh4,C,1,67.2
CRBN,5oh3,A,1,67.2
CRBN,5oh3,B,1,67.2
CRBN,5oh3,C,1,67.2
CRBN,5oh2,A,1,67.2
CRBN,5oh2,B,1,67.2
CRBN,5oh2,C,1,67.2
CRBN,4v30,A,1,67.2
CRBN,4v30,B,1,67.2
CRBN,4v30,C,1,67.2
CRBN,5oha,A,1,67.2
CRBN,5oha,B,1,67.2
CRBN,5oha,C,1,67.2
CRBN,5fqd,A,1,26.635514018691588
CRBN,5fqd,D,1,26.635514018691588
CRBN,5fqd,B,2,88.49765258215963
CRBN,5fqd,E,2,88.49765258215963
CRBN,5fqd,C,3,41.348973607038126
CRBN,5fqd,F,3,41.348973607038126
CRBN,5yiz,A,1,91.8918918918919
CRBN,5yiz,D,1,91.8918918918919
CRBN,5yiz,G,1,91.8918918918919
CRBN,5yiz,J,1,91.8918918918919
CRBN,5yiz,M,1,91.8918918918919
CRBN,5yiz,P,1,91.8918918918919
CRBN,5yiz,S,1,91.8918918918919
CRBN,5yiz,V,1,91.8918918918919
CRBN,5yiz,Y,1,91.8918918918919
CRBN,5yiz,b,1,91.8918918918919
CRBN,5yiz,e,1,91.8918918918919
CRBN,5yiz,h,1,91.8918918918919
CRBN,5yiz,k,1,91.8918918918919
CRBN,5yiz,n,1,91.8918918918919
CRBN,5yiz,q,1,91.8918918918919
CRBN,5yiz,t,1,91.8918918918919
CRBN,5oh7,A,1,67.2
CRBN,5oh7,B,1,67.2
CRBN,5oh7,C,1,67.2
CRBN,5v3o,A,1,22.36842105263158
CRBN,5v3o,C,2,87.68472906403942
CRBN,5oh1,A,1,67.2
CRBN,5oh1,B,1,67.2
CRBN,5oh1,C,1,67.2
CRBN,5yj0,A,1,91.8918918918919
CRBN,5yj0,D,1,91.8918918918919
CRBN,5yj0,G,1,91.8918918918919
CRBN,5yj0,J,1,91.8918918918919
CRBN,5yj0,M,1,91.8918918918919
CRBN,5yj0,P,1,91.8918918918919
CRBN,5yj0,S,1,91.8918918918919
CRBN,5yj0,V,1,91.8918918918919
CRBN,5yj0,Y,1,91.8918918918919
CRBN,5yj0,b,1,91.8918918918919
CRBN,5yj0,e,1,91.8918918918919
CRBN,5yj0,h,1,91.8918918918919
CRBN,5yj0,k,1,91.8918918918919
CRBN,5yj0,n,1,91.8918918918919
CRBN,5yj0,q,1,91.8918918918919
CRBN,5yj0,t,1,91.8918918918919
CRBN,5yj1,A,1,91.8918918918919
CRBN,5yj1,D,1,91.8918918918919
CRBN,5yj1,G,1,91.8918918918919
CRBN,5yj1,J,1,91.8918918918919
CRBN,5yj1,M,1,91.8918918918919
CRBN,5yj1,P,1,91.8918918918919
CRBN,5yj1,S,1,91.8918918918919
CRBN,5yj1,V,1,91.8918918918919
CRBN,5yj1,Y,1,91.8918918918919
CRBN,5yj1,b,1,91.8918918918919
CRBN,5yj1,e,1,91.8918918918919
CRBN,5yj1,h,1,91.8918918918919
CRBN,5yj1,k,1,91.8918918918919
CRBN,5yj1,n,1,91.8918918918919
CRBN,5yj1,q,1,91.8918918918919
CRBN,5yj1,t,1,91.8918918918919
CRBN,5hxb,A,1,51.75879396984925
CRBN,5hxb,X,1,51.75879396984925
CRBN,5hxb,B,2,22.36842105263158
CRBN,5hxb,Y,2,22.36842105263158
CRBN,5hxb,C,3,87.68472906403942
CRBN,5hxb,Z,3,87.68472906403942
CRBN,6bn8,A,1,26.041666666666668
CRBN,6bn8,B,2,85.09719222462203
CRBN,6bn8,C,3,63.77952755905512
CRBN,6bnb,A,1,26.041666666666668
CRBN,6bnb,B,2,85.09719222462203
CRBN,6bnb,C,3,63.77952755905512
CRBN,6bn7,A,1,26.041666666666668
CRBN,6bn7,B,2,85.09719222462203
CRBN,6bn7,C,3,63.77952755905512
CRBN,6r0u,A,1,67.2
CRBN,6r0u,B,1,67.2
CRBN,6r0u,C,1,67.2
CRBN,6boy,A,1,26.041666666666668
CRBN,6boy,B,2,85.09719222462203
CRBN,6boy,C,3,63.77952755905512
CRBN,6r13,A,1,67.2
CRBN,6r13,B,1,67.2
CRBN,6r13,C,1,67.2
CRBN,6r12,A,1,67.2
CRBN,6r12,B,1,67.2
CRBN,6r12,C,1,67.2
CRBN,6r12,F,2,0.0
CRBN,6r0v,A,1,67.2
CRBN,6r0v,B,1,67.2
CRBN,6r0v,C,1,67.2
CRBN,6r11,A,1,67.2
CRBN,6r11,B,1,67.2
CRBN,6r11,C,1,67.2
CRBN,6r1a,A,1,67.2
CRBN,6r1a,B,1,67.2
CRBN,6r1a,C,1,67.2
CRBN,6r18,A,1,67.2
CRBN,6r18,B,1,67.2
CRBN,6r18,C,1,67.2
CRBN,6r18,D,2,0.0
CRBN,6r19,A,1,67.2
CRBN,6r19,B,1,67.2
CRBN,6r19,C,1,67.2
CRBN,6r19,F,2,0.0
CRBN,6r1c,A,1,67.2
CRBN,6r1c,B,1,67.2
CRBN,6r1c,C,1,67.2
CRBN,6bn9,A,1,26.041666666666668
CRBN,6bn9,B,2,85.09719222462203
CRBN,6bn9,C,3,63.77952755905512
CRBN,6r1d,A,1,67.2
CRBN,6r1d,B,1,67.2
CRBN,5ohb,A,1,67.2
CRBN,5ohb,B,1,67.2
CRBN,5ohb,C,1,67.2
CRBN,6uml,A,1,22.36842105263158
CRBN,6uml,C,2,87.68472906403942
CRBN,6uml,E,3,92.85714285714286
CRBN,6r1x,A,1,67.2
CRBN,6r1x,B,1,67.2
CRBN,6r1x,C,1,67.2
CRBN,6r1w,A,1,67.2
CRBN,6r1w,B,1,67.2
CRBN,6r1w,C,1,67.2
CRBN,7bqu,A,1,91.22807017543859
CRBN,7bqu,B,2,92.85714285714286
CRBN,6wwb,A,1,63.47826086956522
CRBN,6h0f,A,1,26.635514018691588
CRBN,6h0f,D,1,26.635514018691588
CRBN,6h0f,G,1,26.635514018691588
CRBN,6h0f,J,1,26.635514018691588
CRBN,6h0f,B,2,88.49765258215963
CRBN,6h0f,E,2,88.49765258215963
CRBN,6h0f,H,2,88.49765258215963
CRBN,6h0f,K,2,88.49765258215963
CRBN,6h0f,C,3,89.47368421052632
CRBN,6h0f,F,3,89.47368421052632
CRBN,6h0f,I,3,89.47368421052632
CRBN,6h0f,L,3,89.47368421052632
CRBN,7ps9,A,1,67.74193548387096
CRBN,7ps9,B,1,67.74193548387096
CRBN,7ps9,C,1,67.74193548387096
CRBN,5oh8,A,1,67.2
CRBN,5oh8,B,1,67.2
CRBN,5oh8,C,1,67.2
CRBN,7bqv,A,1,90.82568807339449
CRBN,7bqv,B,2,95.83333333333334
CRBN,7pjk,A,1,67.2
CRBN,7pjk,B,1,67.2
CRBN,7pjk,C,1,67.2
CRBN,6xk9,A,1,51.75879396984925
CRBN,6xk9,X,1,51.75879396984925
CRBN,6xk9,B,2,22.36842105263158
CRBN,6xk9,Y,2,22.36842105263158
CRBN,6xk9,C,3,87.68472906403942
CRBN,6xk9,Z,3,87.68472906403942
CRBN,8aop,A,1,67.74193548387096
CRBN,8aop,B,1,67.74193548387096
CRBN,8aop,C,1,67.74193548387096
CRBN,7pso,A,1,67.74193548387096
CRBN,7pso,B,1,67.74193548387096
CRBN,7pso,C,1,67.74193548387096
CRBN,8bc6,A,1,67.74193548387096
CRBN,8bc6,B,1,67.74193548387096
CRBN,8bc6,C,1,67.74193548387096
CRBN,8bc6,D,2,100.0
CRBN,8bc6,E,2,100.0
CRBN,8bc7,A,1,67.74193548387096
CRBN,8bc7,B,1,67.74193548387096
CRBN,8bc7,C,1,67.74193548387096
CRBN,8bc7,D,2,100.0
CRBN,8c3h,A,1,67.74193548387096
CRBN,8c3h,B,1,67.74193548387096
CRBN,8c3h,C,1,67.74193548387096
CRBN,8c3h,D,2,100.0
CRBN,8c3h,E,2,100.0
CRBN,6r1k,A,1,67.2
CRBN,6r1k,B,1,67.2
CRBN,6r1k,C,1,67.2
CRBN,7u8f,A,1,87.65432098765432
CRBN,7u8f,D,1,87.65432098765432
CRBN,7u8f,B,2,26.555023923444978
CRBN,7u8f,E,2,26.555023923444978
CRBN,7u8f,C,3,96.42857142857143
CRBN,7u8f,F,3,96.42857142857143
CRBN,8d7u,A,1,22.36842105263158
CRBN,8d7u,B,2,86.19909502262443
CRBN,6h0g,A,1,26.635514018691588
CRBN,6h0g,D,1,26.635514018691588
CRBN,6h0g,B,2,88.49765258215963
CRBN,6h0g,E,2,88.49765258215963
CRBN,6h0g,C,3,87.09677419354838
CRBN,6h0g,F,3,87.09677419354838
CRBN,6r0q,A,1,66.12903225806451
CRBN,6r0q,B,1,66.12903225806451
CRBN,6r0q,C,1,66.12903225806451
CRBN,6r0q,D,1,66.12903225806451
CRBN,6r0q,E,2,0.0
CRBN,6r0q,F,2,0.0
CRBN,6r0q,G,2,0.0
CRBN,6r0q,H,3,0.0
CRBN,8d7v,A,1,22.36842105263158
CRBN,8d7v,B,2,86.19909502262443
CRBN,8d7x,A,1,22.36842105263158
CRBN,8d7x,B,2,86.19909502262443
CRBN,8d7w,A,1,22.36842105263158
CRBN,8d7w,B,2,86.19909502262443
CRBN,8d7y,A,1,22.36842105263158
CRBN,8d7y,B,2,86.19909502262443
CRBN,7shh,A,1,67.2
CRBN,7shh,B,1,67.2
CRBN,7shh,C,1,67.2
CRBN,8d81,A,1,26.555023923444978
CRBN,8d81,B,2,86.19909502262443
CRBN,8d7z,A,1,22.36842105263158
CRBN,8d7z,B,2,86.19909502262443
CRBN,8d7z,C,3,72.41379310344827
CRBN,8aoq,A,1,67.74193548387096
CRBN,8aoq,B,1,67.74193548387096
CRBN,8aoq,C,1,67.74193548387096
CRBN,8cvp,A,1,22.36842105263158
CRBN,8cvp,B,2,86.19909502262443
CRBN,8oiz,A,1,22.38675958188153
CRBN,8oiz,B,2,87.46928746928747
CRBN,8d80,A,1,22.36842105263158
CRBN,8d80,B,2,86.19909502262443
CRBN,8d80,C,3,72.41379310344827
CRBN,8dey,A,1,87.66756032171583
CRBN,8dey,D,1,87.66756032171583
CRBN,8dey,B,2,26.555023923444978
CRBN,8dey,E,2,26.555023923444978
CRBN,8dey,C,3,84.21052631578947
CRBN,8dey,F,3,84.21052631578947
CRBN,6r0s,A,1,67.2
CRBN,6r0s,B,1,67.2
CRBN,6r0s,C,1,67.2
CRBN,6r0s,F,2,0.0
CRBN,8ou6,A,1,67.61904761904762
CRBN,8ou6,B,1,67.61904761904762
CRBN,8ou6,C,1,67.61904761904762
CRBN,8ou4,A,1,67.2
CRBN,8ou4,B,1,67.2
CRBN,8ou4,C,1,67.2
CRBN,8ou7,A,1,67.74193548387096
CRBN,8ou7,B,1,67.74193548387096
CRBN,8ou7,C,1,67.74193548387096
CRBN,8oua,A,1,67.61904761904762
CRBN,8oua,B,1,67.61904761904762
CRBN,8oua,C,2,67.9245283018868
CRBN,8g66,A,1,26.86046511627907
CRBN,8g66,D,1,26.86046511627907
CRBN,8g66,B,2,88.49765258215963
CRBN,8g66,E,2,88.49765258215963
CRBN,8g66,C,3,41.348973607038126
CRBN,8g66,F,3,41.348973607038126
CRBN,8ou3,A,1,67.2
CRBN,8ou3,B,1,67.2
CRBN,8ou3,C,1,67.2
CRBN,8rdp,A,1,67.2
CRBN,8rdp,B,1,67.2
CRBN,8rdp,C,1,67.2
CRBN,8ojh,A,1,22.38675958188153
CRBN,8ojh,B,2,87.46928746928747
CRBN,8ou5,A,1,67.2
CRBN,8ou5,B,1,67.2
CRBN,8ou5,C,1,67.2
CRBN,8rdq,A,1,67.2
CRBN,8rdq,B,1,67.2
CRBN,8rdq,C,1,67.2
CRBN,8rdr,A,1,67.2
CRBN,8rdr,B,1,67.2
CRBN,8rdr,C,1,67.2
CRBN,7lps,A,1,22.36842105263158
CRBN,7lps,D,1,22.36842105263158
CRBN,7lps,G,1,22.36842105263158
CRBN,7lps,J,1,22.36842105263158
CRBN,7lps,B,2,88.46153846153845
CRBN,7lps,E,2,88.46153846153845
CRBN,7lps,H,2,88.46153846153845
CRBN,7lps,K,2,88.46153846153845
CRBN,7lps,C,3,93.10344827586206
CRBN,7lps,F,3,93.10344827586206
CRBN,7lps,I,3,93.10344827586206
CRBN,7lps,L,3,93.10344827586206
CRBN,8rds,A,1,67.2
CRBN,8rds,B,1,67.2
CRBN,8rds,C,1,67.2
CRBN,8rq8,A,1,88.14589665653494
CRBN,8rq1,A,1,88.14589665653494
CRBN,8rqa,A,1,88.14589665653494
CRBN,8ou9,A,1,67.9245283018868
CRBN,8ou9,B,1,67.9245283018868
CRBN,8ou9,C,1,67.9245283018868
CRBN,8rdt,A,1,67.2
CRBN,8rdt,B,1,67.2
CRBN,8rdt,C,1,67.2
CRBN,8rq9,A,1,88.14589665653494
CRBN,8rq9,C,1,88.14589665653494
CRBN,8rq9,B,2,60.0
CRBN,8rq9,D,2,60.0
CRBN,8rqc,A,1,88.14589665653494
CRBN,8rqc,D,1,88.14589665653494
CRBN,8rqc,B,2,88.88888888888889
CRBN,8rqc,E,2,88.88888888888889
CRBN,8tnr,A,1,26.86046511627907
CRBN,8tnr,B,2,82.06185567010309
CRBN,8tnr,C,3,35.824175824175825
CRBN,8uh6,A,1,22.193211488250654
CRBN,8uh6,B,2,86.25277161862527
CRBN,8uh6,C,3,43.20987654320987
CRBN,8tnp,B,1,82.06185567010309
CRBN,8tnp,A,2,26.86046511627907
CRBN,8tnp,C,3,35.824175824175825
CRBN,8tnq,A,1,26.86046511627907
CRBN,8tnq,B,2,82.06185567010309
CRBN,8tnq,C,3,35.824175824175825
CRBN,8u15,A,1,87.66756032171583
CRBN,8u15,D,1,87.66756032171583
CRBN,8u15,B,2,26.555023923444978
CRBN,8u15,E,2,26.555023923444978
CRBN,8u15,C,3,80.0
CRBN,8u15,F,3,80.0
CRBN,8tzx,A,1,87.66756032171583
CRBN,8tzx,D,1,87.66756032171583
CRBN,8tzx,B,2,26.555023923444978
CRBN,8tzx,E,2,26.555023923444978
CRBN,8tzx,C,3,90.0
CRBN,8tzx,F,3,90.0
CRBN,9cuo,A,1,92.92035398230088
CRBN,9cuo,B,1,92.92035398230088
CRBN,9cuo,C,1,92.92035398230088
CRBN,9cuo,D,1,92.92035398230088
CRBN,9cuo,E,1,92.92035398230088
CRBN,9cuo,F,1,92.92035398230088
CRBN,9dom,A,1,90.990990990991
CRBN,9dom,C,1,90.990990990991
CRBN,9dom,E,1,90.990990990991
CRBN,9dom,G,1,90.990990990991
CRBN,9dom,B,2,93.33333333333333
CRBN,9dom,D,2,93.33333333333333
CRBN,9dom,F,2,93.33333333333333
CRBN,9dom,H,2,93.33333333333333
CRBN,8u17,A,1,87.66756032171583
CRBN,8u17,D,1,87.66756032171583
CRBN,8u17,B,2,26.555023923444978
CRBN,8u17,E,2,26.555023923444978
CRBN,8u17,C,3,67.44186046511628
CRBN,8u17,F,3,67.44186046511628
CRBN,8u16,A,1,87.66756032171583
CRBN,8u16,D,1,87.66756032171583
CRBN,8u16,B,2,26.555023923444978
CRBN,8u16,E,2,26.555023923444978
CRBN,8u16,C,3,80.0
CRBN,8u16,F,3,80.0
CRBN,9dqd,A,1,82.86937901498929
CRBN,9dqd,B,2,26.555023923444978
CRBN,9d0x,B,1,87.65432098765432
CRBN,9d0x,C,2,44.966442953020135
CRBN,9d0x,D,3,46.15384615384615
CRBN,9gjq,A,1,67.88990825688074
CRBN,9dur,B,1,82.06185567010309
CRBN,9dur,C,2,60.3896103896104
CRBN,9djt,A,1,87.66756032171583
CRBN,9djt,D,1,87.66756032171583
CRBN,9djt,B,2,26.555023923444978
CRBN,9djt,E,2,26.555023923444978
CRBN,9djt,C,3,90.0
CRBN,9djt,F,3,90.0
CRBN,9dww,C,1,85.8108108108108
CRBN,9dww,D,2,26.460071513706794
CRBN,9dww,P,3,57.23684210526315
CRBN,9d0w,A,1,22.38675958188153
CRBN,9d0w,B,2,87.65432098765432
CRBN,9d0w,C,3,44.966442953020135
CRBN,9d0w,D,4,46.15384615384615
CRBN,9fjx,A,1,22.38675958188153
CRBN,9fjx,B,2,87.46928746928747
CRBN,9gy3,A,1,88.14589665653494
CRBN,9gy3,C,1,88.14589665653494
CRBN,9djx,A,1,87.66756032171583
CRBN,9djx,D,1,87.66756032171583
CRBN,9djx,B,2,26.555023923444978
CRBN,9djx,E,2,26.555023923444978
CRBN,9djx,C,3,90.0
CRBN,9djx,F,3,90.0
CRBN,9hpi,A,1,26.555023923444978
CRBN,9hpi,B,2,87.84119106699751
CRBN,9hpi,C,2,87.84119106699751
CRBN,9hne,A,1,51.776649746192895
CRBN,9hne,D,1,51.776649746192895
CRBN,9hne,B,2,22.36842105263158
CRBN,9hne,E,2,22.36842105263158
CRBN,9hne,C,3,87.87128712871286
CRBN,9hne,F,3,87.87128712871286
CRBN,9dwv,A,1,22.36842105263158
CRBN,9dwv,B,2,85.8108108108108
CRBN,9dwv,C,3,70.73170731707317
CRBN,9h59,A,1,22.36842105263158
CRBN,9h59,C,2,44.07894736842105
CRBN,9h59,B,3,84.53159041394336
CRBN,9htk,A,1,67.2
CRBN,9htk,B,1,67.2
CRBN,9htk,C,1,67.2
CRBN,9htl,A,1,67.2
CRBN,9htl,B,1,67.2
CRBN,9htl,C,1,67.2
CRBN,9hpj,A,1,26.555023923444978
CRBN,9hpj,B,2,87.84119106699751
CRBN,9hpj,C,2,87.84119106699751
CRBN,9htn,A,1,67.2
CRBN,9htn,B,1,67.2
CRBN,9htn,C,1,67.2
CRBN,9hto,A,1,67.2
CRBN,9hto,B,1,67.2
CRBN,9hto,C,1,67.2
CRBN,9htm,A,1,67.2
CRBN,9htm,B,1,67.2
CRBN,9htm,C,1,67.2
CRBN,9htp,A,1,67.2
CRBN,9htp,B,1,67.2
CRBN,9htp,C,1,67.2
CRBN,9htq,A,1,67.2
CRBN,9htq,B,1,67.2
CRBN,9htq,C,1,67.2
CRBN,9nr3,A,1,26.755447941888622
CRBN,9nr3,B,2,87.81094527363184
CRBN,9nr3,D,3,100.0
CRBN,9nfq,A,1,22.36842105263158
CRBN,9nfq,B,2,86.19909502262443
CRBN,9nfq,C,3,44.73684210526316
CRBN,9nwt,C,1,73.52941176470588
CRBN,9nwt,A,2,26.86046511627907
CRBN,9nwt,B,3,82.06185567010309
CRBN,9nws,C,1,72.54901960784314
CRBN,9nws,A,2,26.86046511627907
CRBN,9nws,B,3,82.06185567010309
CRBN,9o91,A,1,90.990990990991
CRBN,9o91,C,1,90.990990990991
CRBN,9o91,E,1,90.990990990991
CRBN,9o91,G,1,90.990990990991
CRBN,9o91,B,2,93.33333333333333
CRBN,9o91,D,2,93.33333333333333
CRBN,9o91,F,2,93.33333333333333
CRBN,9o91,H,2,93.33333333333333
CRBN,9odr,A,1,90.990990990991
CRBN,9odr,B,1,90.990990990991
CRBN,9odr,C,1,90.990990990991
CRBN,9odr,D,1,90.990990990991
CRBN,9ods,A,1,90.990990990991
CRBN,9ods,B,1,90.990990990991
CRBN,9ods,C,1,90.990990990991
CRBN,9ods,D,1,90.990990990991
CRBN,9ohq,A,1,90.990990990991
CRBN,9ohq,C,1,90.990990990991
CRBN,9ohq,E,1,90.990990990991
CRBN,9ohq,G,1,90.990990990991
CRBN,9ohq,B,2,93.33333333333333
CRBN,9ohq,D,2,93.33333333333333
CRBN,9ohq,F,2,93.33333333333333
CRBN,9ohq,H,2,93.33333333333333
CRBN,9nyr,D,1,44.966442953020135
CRBN,9nyr,E,2,46.15384615384615
CRBN,9nyr,A,3,22.38675958188153
CRBN,9nyr,B,4,87.65432098765432
CRBN,9ohr,A,1,90.990990990991
CRBN,9ohr,C,1,90.990990990991
CRBN,9ohr,E,1,90.990990990991
CRBN,9ohr,G,1,90.990990990991
CRBN,9ohr,B,2,93.33333333333333
CRBN,9ohr,D,2,93.33333333333333
CRBN,9ohr,F,2,93.33333333333333
CRBN,9ohr,H,2,93.33333333333333
CRBN,9nfr,A,1,22.36842105263158
CRBN,9nfr,B,2,86.19909502262443
CRBN,9nfr,C,3,76.27118644067797
CRBN,9oty,A,1,26.746987951807228
CRBN,9oty,B,2,89.00523560209425
CRBN,9oty,C,3,44.21768707482993
CRBN,9ouk,A,1,26.540284360189574
CRBN,9ouk,B,2,85.07795100222717
CRBN,9ouk,C,3,84.21052631578947
CRBN,9oul,A,1,26.540284360189574
CRBN,9oul,C,2,86.17511520737328
CRBN,9q03,A,1,63.63636363636363
CRBN,9q03,B,1,63.63636363636363
CRBN,9q03,C,2,82.86937901498929
CRBN,9sai,B,1,86.19909502262443
CRBN,9sai,A,2,26.555023923444978
CRBN,9sai,C,3,63.77952755905512
CRBN,9q22,A,1,26.635514018691588
CRBN,9q22,B,2,88.49765258215963
CRBN,9q22,C,3,93.54838709677419
CRBN,9os2,B,1,89.41798941798942
CRBN,9os2,A,2,22.36842105263158
CRBN,9os2,C,3,33.81742738589212
CRBN,9os2,D,3,33.81742738589212
CRBN,9gao,A,1,88.14589665653494
CRBN,9gao,C,1,88.14589665653494
CRBN,9saf,A,1,26.555023923444978
CRBN,9saf,B,2,86.19909502262443
CRBN,9saf,C,3,63.77952755905512
CRBN,9q2d,A,1,72.41379310344827
CRBN,9q2d,B,2,82.86937901498929
CRBN,9q2d,C,3,26.555023923444978
CRBN,9y7d,B,1,87.68472906403942
CRBN,9y7d,C,2,68.69565217391305
CRBN,9ngt,A,1,22.36842105263158
CRBN,9ngt,B,2,86.19909502262443
CRBN,9ngt,C,3,67.3469387755102
CRBN,9ya9,A,1,63.63636363636363
CRBN,9ya9,B,1,63.63636363636363
CRBN,9ya9,C,2,82.86937901498929
CRBN,9sfm,A,1,22.38675958188153
CRBN,9sfm,B,2,89.00523560209425
CRBN,9w2f,A,1,22.36842105263158
CRBN,9w2f,B,2,88.9763779527559
CRBN,9w2f,C,3,72.94117647058823
CRBN,9e2u,A,1,26.041666666666668
CRBN,9e2u,C,1,26.041666666666668
CRBN,9e2u,E,1,26.041666666666668
CRBN,9e2u,G,1,26.041666666666668
CRBN,9e2u,I,1,26.041666666666668
CRBN,9e2u,K,1,26.041666666666668
CRBN,9e2u,M,1,26.041666666666668
CRBN,9e2u,O,1,26.041666666666668
CRBN,9e2u,B,2,85.09719222462203
CRBN,9e2u,D,2,85.09719222462203
CRBN,9e2u,F,2,85.09719222462203
CRBN,9e2u,H,2,85.09719222462203
CRBN,9e2u,J,2,85.09719222462203
CRBN,9e2u,L,2,85.09719222462203
CRBN,9e2u,N,2,85.09719222462203
CRBN,9e2u,P,2,85.09719222462203
CRBN,9e2u,R,3,59.89010989010989
CRBN,9e2u,S,3,59.89010989010989
CRBN,9e2u,T,3,59.89010989010989
CRBN,9e2u,U,3,59.89010989010989
CRBN,9e2u,V,3,59.89010989010989
CRBN,9e2u,W,3,59.89010989010989
CRBN,9e2u,X,3,59.89010989010989
CRBN,9e2u,Y,3,59.89010989010989
CRBN,9q33,A,1,55.319148936170215
CRBN,9q33,B,2,86.19909502262443
