protein,pdb,chain,entity_id,Similarity
NUDT5,5qto,C,1,93.30143540669856
NUDT5,5qto,D,1,93.30143540669856
NUDT5,5qtp,A,1,93.30143540669856
NUDT5,5qtp,B,1,93.30143540669856
NUDT5,5qtp,C,1,93.30143540669856
NUDT5,5qtp,D,1,93.30143540669856
NUDT5,5qtq,A,1,93.30143540669856
NUDT5,5qtq,B,1,93.30143540669856
NUDT5,5qtq,C,1,93.30143540669856
NUDT5,5qtq,D,1,93.30143540669856
NUDT5,6gru,A,1,93.30143540669856
NUDT5,6gru,B,1,93.30143540669856
NUDT5,6gru,C,1,93.30143540669856
NUDT5,6gru,D,1,93.30143540669856
NUDT5,8otv,A,1,36.771300448430495
NUDT5,8otv,B,1,36.771300448430495
NUDT5,8ptt,A,1,89.04109589041096
NUDT5,8ptt,B,1,89.04109589041096
NUDT5,8ptt,C,1,89.04109589041096
NUDT5,8ptt,D,1,89.04109589041096
NUDT5,8rdz,A,1,89.04109589041096
NUDT5,8rdz,B,1,89.04109589041096
NUDT5,8rdz,C,1,89.04109589041096
NUDT5,8rdz,D,1,89.04109589041096
NUDT5,8riy,AAA,1,93.30143540669856
NUDT5,8riy,BBB,1,93.30143540669856
NUDT5,9g6y,A,1,89.04109589041096
NUDT5,9g6y,B,1,89.04109589041096
NUDT5,9q0m,A,1,19.896193771626297
NUDT5,9q0m,B,1,19.896193771626297
NUDT5,9q0m,C,1,19.896193771626297
NUDT5,9q0m,D,1,19.896193771626297
NUDT5,9q0m,E,2,80.49792531120332
NUDT5,9q0m,F,2,80.49792531120332
NUDT5,9q0m,G,2,80.49792531120332
NUDT5,9q0m,H,2,80.49792531120332
NUDT5,9q0n,A,1,20.108695652173914
NUDT5,9q0n,B,1,20.108695652173914
NUDT5,9q0n,C,1,20.108695652173914
NUDT5,9q0n,D,1,20.108695652173914
NUDT5,9q0n,E,2,86.99551569506725
NUDT5,9q0n,F,2,86.99551569506725
NUDT5,9q0n,G,2,86.99551569506725
NUDT5,9q0n,H,2,86.99551569506725
NUDT5,9q0o,A,1,20.108695652173914
NUDT5,9q0o,B,1,20.108695652173914
NUDT5,9q0o,C,1,20.108695652173914
NUDT5,9q0o,D,1,20.108695652173914
NUDT5,9q0o,E,2,86.99551569506725
NUDT5,9q0o,F,2,86.99551569506725
NUDT5,9q0o,G,2,86.99551569506725
NUDT5,9q0o,H,2,86.99551569506725
