protein,pdb,chain,entity_id,Similarity
BACE1,3dv1,B,1,99.50248756218906
BACE1,3dv1,C,1,99.50248756218906
BACE1,3dv5,A,1,99.50248756218906
BACE1,3dv5,B,1,99.50248756218906
BACE1,3dv5,C,1,99.50248756218906
BACE1,3exo,A,1,98.54721549636804
BACE1,3fkt,A,1,98.51851851851852
BACE1,3h0b,A,1,99.01234567901234
BACE1,3h0b,B,1,99.01234567901234
BACE1,3h0b,C,1,99.01234567901234
BACE1,3hvg,A,1,98.78345498783455
BACE1,3hvg,B,1,98.78345498783455
BACE1,3hvg,C,1,98.78345498783455
BACE1,3hw1,A,1,98.78345498783455
BACE1,3hw1,B,1,98.78345498783455
BACE1,3hw1,C,1,98.78345498783455
BACE1,3i25,A,1,98.76847290640394
BACE1,3i25,B,1,98.76847290640394
BACE1,3i25,C,1,98.76847290640394
BACE1,3igb,A,1,100.0
BACE1,3in3,A,1,100.0
BACE1,3in4,A,1,100.0
BACE1,3ind,A,1,100.0
BACE1,3ine,A,1,100.0
BACE1,3inf,A,1,100.0
BACE1,3inh,A,1,100.0
BACE1,3ivh,A,1,99.26108374384236
BACE1,3ivi,A,1,99.26108374384236
BACE1,3ivi,B,1,99.26108374384236
BACE1,3ivi,C,1,99.26108374384236
BACE1,3ixj,A,1,100.0
BACE1,3ixj,B,1,100.0
BACE1,3ixj,C,1,100.0
BACE1,3ixk,A,1,99.01234567901234
BACE1,3ixk,B,1,99.01234567901234
BACE1,3ixk,C,1,99.01234567901234
BACE1,3k5c,A,1,99.50248756218906
BACE1,3k5c,B,1,99.50248756218906
BACE1,3k5c,C,1,99.50248756218906
BACE1,3k5d,A,1,99.50980392156863
BACE1,3k5d,B,1,99.50980392156863
BACE1,3k5d,C,1,99.50980392156863
BACE1,3k5f,A,1,99.50248756218906
BACE1,3k5f,B,1,99.50248756218906
BACE1,3k5f,C,1,99.50248756218906
BACE1,3k5g,A,1,99.50248756218906
BACE1,3k5g,B,1,99.50248756218906
BACE1,3k5g,C,1,99.50248756218906
BACE1,3kmx,A,1,100.0
BACE1,3kmx,B,1,100.0
BACE1,3kmy,A,1,100.0
BACE1,3kmy,B,1,100.0
BACE1,3kn0,A,1,100.0
BACE1,3kn0,B,1,100.0
BACE1,3kyr,A,1,99.01234567901234
BACE1,3kyr,B,1,99.01234567901234
BACE1,3kyr,C,1,99.01234567901234
BACE1,3l38,A,1,100.0
BACE1,3l3a,A,1,100.0
BACE1,3l58,A,1,98.79227053140096
BACE1,3l58,B,1,98.79227053140096
BACE1,3l59,A,1,98.79227053140096
BACE1,3l59,B,1,98.79227053140096
BACE1,3l5b,A,1,98.79227053140096
BACE1,3l5b,B,1,98.79227053140096
BACE1,3l5c,A,1,98.79227053140096
BACE1,3l5c,B,1,98.79227053140096
BACE1,3l5d,A,1,98.79227053140096
BACE1,3l5d,B,1,98.79227053140096
BACE1,3l5e,A,1,98.79227053140096
BACE1,3l5e,B,1,98.79227053140096
BACE1,3l5f,A,1,98.79227053140096
BACE1,3l5f,B,1,98.79227053140096
BACE1,3lhg,A,1,100.0
BACE1,3lnk,A,1,100.0
BACE1,3lnk,B,1,100.0
BACE1,3lpi,A,1,89.8901098901099
BACE1,3lpi,B,1,89.8901098901099
BACE1,3lpj,A,1,89.8901098901099
BACE1,3lpj,B,1,89.8901098901099
BACE1,3lpk,A,1,89.8901098901099
BACE1,3lpk,B,1,89.8901098901099
BACE1,3lzy,A,1,42.72727272727273
BACE1,3msj,A,1,98.78345498783455
BACE1,3msj,B,1,98.78345498783455
BACE1,3msj,C,1,98.78345498783455
BACE1,3msk,A,1,99.50980392156863
BACE1,3msl,A,1,99.50980392156863
BACE1,3n4l,A,1,99.26108374384236
BACE1,3n4l,B,1,99.26108374384236
BACE1,3n4l,C,1,99.26108374384236
BACE1,3n8w,A,1,30.560578661844485
BACE1,3n8w,B,2,30.560578661844485
BACE1,3n8z,A,1,30.560578661844485
BACE1,3n8z,B,1,30.560578661844485
BACE1,3nsh,A,1,99.26108374384236
BACE1,3nsh,B,1,99.26108374384236
BACE1,3nsh,C,1,99.26108374384236
BACE1,3ohf,A,1,89.8901098901099
BACE1,3ohf,B,1,89.8901098901099
BACE1,3ohh,A,1,89.8901098901099
BACE1,3ohh,B,1,89.8901098901099
BACE1,3ooz,A,1,100.0
BACE1,3pi5,A,1,99.50248756218906
BACE1,3pi5,B,1,99.50248756218906
BACE1,3pi5,C,1,99.50248756218906
BACE1,3qbh,A,1,99.50248756218906
BACE1,3qbh,B,1,99.50248756218906
BACE1,3qbh,C,1,99.50248756218906
BACE1,3qi1,A,1,99.50980392156863
BACE1,3r1g,B,1,99.00497512437812
BACE1,3r1g,H,2,49.549549549549546
BACE1,3r1g,L,3,48.598130841121495
BACE1,3r2f,A,1,89.8901098901099
BACE1,3r2f,B,1,89.8901098901099
BACE1,3r2f,D,1,89.8901098901099
BACE1,3r2f,E,1,89.8901098901099
BACE1,3rsv,A,1,98.78345498783455
BACE1,3rsx,A,1,98.78345498783455
BACE1,3rth,A,1,98.78345498783455
BACE1,3rtm,A,1,98.78345498783455
BACE1,3rtn,A,1,98.78345498783455
BACE1,3ru1,A,1,98.78345498783455
BACE1,3rvi,A,1,98.78345498783455
BACE1,3s2o,A,1,99.50980392156863
BACE1,3s7l,A,1,100.0
BACE1,3s7m,A,1,100.0
BACE1,3skf,A,1,89.8901098901099
BACE1,3skf,B,1,89.8901098901099
BACE1,3skg,A,1,89.8901098901099
BACE1,3skg,B,1,89.8901098901099
BACE1,3skg,D,1,89.8901098901099
BACE1,3skg,E,1,89.8901098901099
BACE1,3tpj,A,1,93.99538106235565
BACE1,3tpl,A,1,93.99538106235565
BACE1,3tpl,B,1,93.99538106235565
BACE1,3tpl,C,1,93.99538106235565
BACE1,3tpp,A,1,93.99538106235565
BACE1,3tpr,A,1,94.45727482678984
BACE1,3u6a,A,1,99.74358974358975
BACE1,3u6a,B,1,99.74358974358975
BACE1,3u6a,C,1,99.74358974358975
BACE1,3udh,A,1,99.5049504950495
BACE1,3udj,A,1,99.5049504950495
BACE1,3udk,A,1,99.5049504950495
BACE1,3udm,A,1,99.5049504950495
BACE1,3udn,A,1,99.5049504950495
BACE1,3udp,A,1,99.5049504950495
BACE1,3udq,A,1,99.5049504950495
BACE1,3udr,A,1,99.5049504950495
BACE1,3udy,A,1,99.5049504950495
BACE1,3ufl,A,1,100.0
BACE1,3uqp,A,1,93.99538106235565
BACE1,3uqp,B,2,62.5
BACE1,3uqr,A,1,94.45727482678984
BACE1,3uqr,B,1,94.45727482678984
BACE1,3uqr,C,1,94.45727482678984
BACE1,3uqr,D,2,57.14285714285714
BACE1,3uqr,E,2,57.14285714285714
BACE1,3uqr,F,2,57.14285714285714
BACE1,3uqu,A,1,93.99538106235565
BACE1,3uqw,A,1,93.99538106235565
BACE1,3uqx,A,1,93.99538106235565
BACE1,3veu,A,1,99.50248756218906
BACE1,3vf3,A,1,99.50248756218906
BACE1,3vg1,A,1,99.50248756218906
BACE1,3vv6,A,1,98.3173076923077
BACE1,3vv7,A,1,98.3173076923077
BACE1,3vv8,A,1,98.3173076923077
BACE1,3wb4,A,1,98.3173076923077
BACE1,3wb5,A,1,98.3173076923077
BACE1,3zkg,A,1,60.362694300518136
BACE1,3zkg,B,1,60.362694300518136
BACE1,3zki,A,1,60.362694300518136
BACE1,3zki,B,1,60.362694300518136
BACE1,3zkm,A,1,60.62176165803109
BACE1,3zkm,B,1,60.62176165803109
BACE1,3zkm,C,2,50.678733031674206
BACE1,3zkm,H,2,50.678733031674206
BACE1,3zkm,D,3,49.08256880733945
BACE1,3zkm,L,3,49.08256880733945
BACE1,3zkn,A,1,60.62176165803109
BACE1,3zkn,B,1,60.62176165803109
BACE1,3zkn,C,2,50.678733031674206
BACE1,3zkn,H,2,50.678733031674206
BACE1,3zkn,D,3,49.08256880733945
BACE1,3zkn,L,3,49.08256880733945
BACE1,3zkq,A,1,60.62176165803109
BACE1,3zkq,D,2,63.934426229508205
BACE1,3zks,A,1,60.62176165803109
BACE1,3zks,D,2,63.934426229508205
BACE1,3zkx,A,1,60.362694300518136
BACE1,3zkx,B,2,63.934426229508205
BACE1,3zkx,C,3,63.114754098360656
BACE1,3zl7,A,1,60.362694300518136
BACE1,3zl7,C,2,77.27272727272727
BACE1,3zlq,A,1,60.362694300518136
BACE1,3zlq,B,1,60.362694300518136
BACE1,3zlq,C,2,63.934426229508205
BACE1,3zlq,D,2,63.934426229508205
BACE1,3zmg,A,1,99.75550122249389
BACE1,3zov,A,1,99.75550122249389
BACE1,4acu,A,1,98.78345498783455
BACE1,4acx,A,1,98.78345498783455
BACE1,4azy,A,1,98.78345498783455
BACE1,4b00,A,1,98.78345498783455
BACE1,4b05,A,1,98.78345498783455
BACE1,4b0q,A,1,100.0
BACE1,4b1c,A,1,99.46666666666667
BACE1,4b1d,A,1,100.0
BACE1,4b1e,A,1,100.0
BACE1,4b70,A,1,100.0
BACE1,4b72,A,1,100.0
BACE1,4b77,A,1,100.0
BACE1,4b78,A,1,100.0
BACE1,4bek,A,1,99.75550122249389
BACE1,4bel,A,1,60.62176165803109
BACE1,4bel,B,1,60.62176165803109
BACE1,4bel,D,2,63.934426229508205
BACE1,4bel,E,2,63.934426229508205
BACE1,4bfb,A,1,60.62176165803109
BACE1,4bfb,B,1,60.62176165803109
BACE1,4bfb,D,2,63.934426229508205
BACE1,4bfb,E,2,63.934426229508205
BACE1,4bfd,A,1,99.75550122249389
BACE1,4d83,A,1,99.50248756218906
BACE1,4d83,B,1,99.50248756218906
BACE1,4d83,C,1,99.50248756218906
BACE1,4d85,A,1,99.50980392156863
BACE1,4d88,A,1,99.50248756218906
BACE1,4d89,A,1,99.50248756218906
BACE1,4d8c,A,1,99.50248756218906
BACE1,4d8c,B,1,99.50248756218906
BACE1,4d8c,C,1,99.50248756218906
BACE1,4dh6,A,1,98.78345498783455
BACE1,4di2,A,1,98.78345498783455
BACE1,4di2,B,1,98.78345498783455
BACE1,4di2,C,1,98.78345498783455
BACE1,4dju,A,1,98.79227053140096
BACE1,4dju,B,1,98.79227053140096
BACE1,4djv,A,1,98.79227053140096
BACE1,4djv,B,1,98.79227053140096
BACE1,4djw,A,1,98.79227053140096
BACE1,4djw,B,1,98.79227053140096
BACE1,4djx,A,1,98.79227053140096
BACE1,4djx,B,1,98.79227053140096
BACE1,4djy,A,1,98.79227053140096
BACE1,4djy,B,1,98.79227053140096
BACE1,4dpf,A,1,99.74424552429667
BACE1,4dpi,A,1,99.74424552429667
BACE1,4dus,A,1,98.78345498783455
BACE1,4dv9,A,1,93.99538106235565
BACE1,4dv9,B,2,75.0
BACE1,4dvf,A,1,93.99538106235565
BACE1,4dvf,B,1,93.99538106235565
BACE1,4dvf,C,2,57.14285714285714
BACE1,4dvf,D,2,57.14285714285714
BACE1,4ewo,A,1,100.0
BACE1,4exg,A,1,100.0
BACE1,4fco,A,1,93.99538106235565
BACE1,4fgx,A,1,93.99538106235565
BACE1,4fgx,B,2,71.42857142857143
BACE1,4fm7,A,1,99.5049504950495
BACE1,4fm8,A,1,99.5049504950495
BACE1,4fri,A,1,98.78345498783455
BACE1,4frj,A,1,98.78345498783455
BACE1,4frk,A,1,98.78345498783455
BACE1,4frs,A,1,100.0
BACE1,4frs,B,1,100.0
BACE1,4fs4,A,1,100.0
BACE1,4fs4,B,1,100.0
BACE1,4fse,A,1,89.8901098901099
BACE1,4fse,B,1,89.8901098901099
BACE1,4fse,D,1,89.8901098901099
BACE1,4fse,E,1,89.8901098901099
BACE1,4fsl,A,1,98.7864077669903
BACE1,4fsl,B,1,98.7864077669903
BACE1,4fsl,D,1,98.7864077669903
BACE1,4fsl,E,1,98.7864077669903
BACE1,4gid,A,1,100.0
BACE1,4gid,B,1,100.0
BACE1,4gid,C,1,100.0
BACE1,4gid,D,1,100.0
BACE1,4gmi,A,1,99.74424552429667
BACE1,4h1e,A,1,98.79227053140096
BACE1,4h1e,B,1,98.79227053140096
BACE1,4h3f,A,1,98.79227053140096
BACE1,4h3f,B,1,98.79227053140096
BACE1,4h3g,A,1,98.79227053140096
BACE1,4h3g,B,1,98.79227053140096
BACE1,4h3i,A,1,98.79227053140096
BACE1,4h3i,B,1,98.79227053140096
BACE1,4h3j,A,1,98.79227053140096
BACE1,4h3j,B,1,98.79227053140096
BACE1,4ha5,A,1,98.79227053140096
BACE1,4ha5,B,1,98.79227053140096
BACE1,4hzt,A,1,99.26108374384236
BACE1,4i0d,A,1,99.26108374384236
BACE1,4i0e,A,1,99.26108374384236
BACE1,4i0f,A,1,99.26108374384236
BACE1,4i0g,A,1,99.26108374384236
BACE1,4i0h,A,1,99.26108374384236
BACE1,4i0h,B,1,99.26108374384236
BACE1,4i0h,C,1,99.26108374384236
BACE1,4i0i,A,1,99.26108374384236
BACE1,4i0i,B,1,99.26108374384236
BACE1,4i0i,C,1,99.26108374384236
BACE1,4i0j,A,1,99.26108374384236
BACE1,4i0z,A,1,99.26108374384236
BACE1,4i10,A,1,99.26108374384236
BACE1,4i11,A,1,99.26108374384236
BACE1,4i12,A,1,99.26108374384236
BACE1,4i1c,A,1,99.26108374384236
BACE1,4i85,A,1,63.77952755905512
BACE1,4i85,B,1,63.77952755905512
BACE1,4i87,A,1,64.56692913385827
BACE1,4i87,B,1,64.56692913385827
BACE1,4ivs,A,1,93.99538106235565
BACE1,4ivt,A,1,93.99538106235565
BACE1,4j0p,A,1,99.75550122249389
BACE1,4j0t,A,1,99.75550122249389
BACE1,4j0v,A,1,99.75550122249389
BACE1,4j0y,A,1,99.75550122249389
BACE1,4j0z,A,1,99.75550122249389
BACE1,4j17,A,1,99.75550122249389
BACE1,4j1c,A,1,99.75550122249389
BACE1,4j1e,A,1,99.75550122249389
BACE1,4j1f,A,1,99.75550122249389
BACE1,4j1h,A,1,99.75550122249389
BACE1,4j1k,A,1,99.75550122249389
BACE1,4j1i,A,1,99.75550122249389
BACE1,4joo,A,1,99.26108374384236
BACE1,4jp9,A,1,99.26108374384236
BACE1,4jpc,A,1,99.26108374384236
BACE1,4jpe,A,1,99.26108374384236
BACE1,4k8s,A,1,100.0
BACE1,4k8s,B,1,100.0
BACE1,4k8s,C,1,100.0
BACE1,4jtq,A,1,41.99395770392749
BACE1,4jtq,B,1,41.99395770392749
BACE1,4ke0,A,1,98.78345498783455
BACE1,4ke0,B,1,98.78345498783455
BACE1,4ke0,C,1,98.78345498783455
BACE1,4k9h,A,1,100.0
BACE1,4k9h,B,1,100.0
BACE1,4k9h,C,1,100.0
BACE1,4ke1,A,1,98.78345498783455
BACE1,4l1e,A,1,54.32098765432099
BACE1,4l1e,C,1,54.32098765432099
BACE1,4l1e,E,1,54.32098765432099
BACE1,4l1e,G,1,54.32098765432099
BACE1,4l1e,I,1,54.32098765432099
BACE1,4l1e,K,1,54.32098765432099
BACE1,4l1e,B,2,55.23255813953488
BACE1,4l1e,D,2,55.23255813953488
BACE1,4l1e,F,2,55.23255813953488
BACE1,4l1e,H,2,55.23255813953488
BACE1,4l1e,J,2,55.23255813953488
BACE1,4l1e,L,2,55.23255813953488
BACE1,4l7g,A,1,98.77750611246944
BACE1,4l7h,A,1,98.77750611246944
BACE1,4l7j,A,1,98.77750611246944
BACE1,4lc7,A,1,99.26108374384236
BACE1,4lxa,A,1,99.50248756218906
BACE1,4lxa,B,1,99.50248756218906
BACE1,4lxa,C,1,99.50248756218906
BACE1,4lxk,A,1,99.50248756218906
BACE1,4lxk,B,1,99.50248756218906
BACE1,4lxk,C,1,99.50248756218906
BACE1,4lxm,A,1,99.50248756218906
BACE1,4lxm,B,1,99.50248756218906
BACE1,4lxm,C,1,99.50248756218906
BACE1,4n00,A,1,99.26108374384236
BACE1,4pzw,A,1,99.26108374384236
BACE1,4pzx,A,1,99.26108374384236
BACE1,4r12,A,1,29.679595278246207
BACE1,4r5n,A,1,99.26108374384236
BACE1,4r8y,A,1,98.79227053140096
BACE1,4r8y,B,1,98.79227053140096
BACE1,4r91,A,1,98.79227053140096
BACE1,4r91,B,1,98.79227053140096
BACE1,4r92,A,1,98.79227053140096
BACE1,4r92,B,1,98.79227053140096
BACE1,4r93,A,1,98.79227053140096
BACE1,4r93,B,1,98.79227053140096
BACE1,4r95,A,1,98.79227053140096
BACE1,4r95,B,1,98.79227053140096
BACE1,4rcd,A,1,98.78345498783455
BACE1,4rce,A,1,98.78345498783455
BACE1,4rcf,A,1,98.78345498783455
BACE1,4rrn,A,1,99.26108374384236
BACE1,4rro,A,1,99.26108374384236
BACE1,4rrs,A,1,99.26108374384236
BACE1,4trw,A,1,100.0
BACE1,4trw,B,1,100.0
BACE1,4trw,C,1,100.0
BACE1,4trw,D,2,75.0
BACE1,4trw,E,2,75.0
BACE1,4trw,F,2,75.0
BACE1,4try,A,1,100.0
BACE1,4try,B,1,100.0
BACE1,4try,C,1,100.0
BACE1,4try,D,2,75.0
BACE1,4try,E,2,75.0
BACE1,4try,F,2,75.0
BACE1,4trz,A,1,100.0
BACE1,4trz,B,1,100.0
BACE1,4trz,C,1,100.0
BACE1,4trz,D,2,75.0
BACE1,4trz,E,2,75.0
BACE1,4trz,F,2,75.0
BACE1,4wtu,A,1,98.78345498783455
BACE1,4uis,A,1,28.57142857142857
BACE1,4uis,B,2,27.385892116182575
BACE1,4uis,C,3,0.0
BACE1,4uis,D,4,0.0
BACE1,4uis,G,5,58.0246913580247
BACE1,4wy1,A,1,99.5049504950495
BACE1,4wy6,A,1,100.0
BACE1,4x2l,A,1,100.0
BACE1,4x7i,A,1,92.53393665158372
BACE1,4x7i,B,1,92.53393665158372
BACE1,4xkx,A,1,98.78345498783455
BACE1,4xxs,A,1,100.0
BACE1,4ybi,A,1,92.53393665158372
BACE1,4ybi,B,1,92.53393665158372
BACE1,4zpe,A,1,98.51851851851852
BACE1,4zpf,A,1,98.51851851851852
BACE1,4zpg,A,1,98.51851851851852
BACE1,4zsm,A,1,92.53393665158372
BACE1,4zsm,B,1,92.53393665158372
BACE1,4zsp,A,1,92.53393665158372
BACE1,4zsp,B,1,92.53393665158372
BACE1,4zsq,A,1,92.53393665158372
BACE1,4zsq,B,1,92.53393665158372
BACE1,4zsr,A,1,92.53393665158372
BACE1,4zsr,B,1,92.53393665158372
BACE1,5a63,A,1,27.785613540197463
BACE1,5a63,B,2,33.83297644539615
BACE1,5a63,C,3,44.528301886792455
BACE1,5a63,D,4,67.32673267326733
BACE1,5clm,A,1,99.50124688279301
BACE1,5dqc,A,1,100.0
BACE1,5dqc,B,1,100.0
BACE1,5dqc,C,1,100.0
BACE1,5enk,A,1,89.8901098901099
BACE1,5enm,A,1,89.8901098901099
BACE1,5ezx,A,1,99.74358974358975
BACE1,5ezz,A,1,99.74358974358975
BACE1,5f00,A,1,99.74358974358975
BACE1,5f01,A,1,99.74358974358975
BACE1,5fn2,A,1,27.785613540197463
BACE1,5fn2,B,2,33.83297644539615
BACE1,5fn2,C,3,44.528301886792455
BACE1,5fn2,D,4,67.32673267326733
BACE1,5fn3,A,1,27.785613540197463
BACE1,5fn3,B,2,33.83297644539615
BACE1,5fn3,C,3,44.528301886792455
BACE1,5fn3,D,4,67.32673267326733
