protein,pdb,chain,entity_id,Similarity
HER2,7egc,Q,23,28.45744680851064
HER2,7egc,R,24,36.075949367088604
HER2,7egc,S,25,26.692456479690524
HER2,7egc,T,26,40.16064257028113
HER2,7egc,U,27,30.296127562642365
HER2,7egc,V,28,36.769759450171826
HER2,7egc,c,31,17.43810548977395
HER2,7egc,k,32,42.65402843601896
HER2,7egc,m,33,54.03225806451613
HER2,7egc,o,34,11.218274111675127
HER2,7egc,p,35,17.206132879045995
HER2,7egc,q,36,37.09090909090909
HER2,7egc,r,37,48.59154929577465
HER2,7egc,s,38,42.857142857142854
HER2,7egc,t,39,48.031496062992126
HER2,7egc,u,40,43.604651162790695
HER2,7egc,v,41,51.33333333333333
HER2,7egc,w,42,50.4
HER2,7egc,x,43,62.68656716417911
HER2,7egc,y,44,55.55555555555556
HER2,7egc,z,45,74.13793103448276
HER2,7ena,0,1,35.92233009708738
HER2,7ena,8,2,34.39306358381503
HER2,7ena,9,3,34.984520123839005
HER2,7ena,DO,4,54.12844036697248
HER2,7ena,DP,5,30.973451327433626
HER2,7ena,DQ,6,32.24755700325733
HER2,7ena,BA,7,36.075949367088604
HER2,7ena,FA,8,26.692456479690524
HER2,7ena,FB,9,40.16064257028113
HER2,7ena,PA,10,11.218274111675127
HER2,7ena,PB,11,17.206132879045995
HER2,7ena,PC,12,37.09090909090909
HER2,7ena,PD,13,48.59154929577465
HER2,7ena,PE,14,42.857142857142854
HER2,7ena,PF,15,48.031496062992126
HER2,7ena,PG,16,43.604651162790695
HER2,7ena,PH,17,51.33333333333333
HER2,7ena,PI,18,50.4
HER2,7ena,PJ,19,62.68656716417911
HER2,7ena,PK,20,55.55555555555556
HER2,7ena,PL,21,74.13793103448276
HER2,7ena,DA,22,12.232905982905983
HER2,7ena,DB,23,16.09674728940784
HER2,7ena,DD,24,16.31336405529954
HER2,7ena,Dd,24,16.31336405529954
HER2,7ena,DE,25,20.875
HER2,7ena,De,25,20.875
HER2,7ena,DF,26,22.304283604135893
HER2,7ena,Df,26,22.304283604135893
HER2,7ena,DG,27,32.95128939828081
HER2,7ena,DH,28,34.516129032258064
HER2,7ena,DI,29,35.984848484848484
HER2,7ena,Di,29,35.984848484848484
HER2,7ena,DJ,30,40.825688073394495
HER2,7ena,Dj,30,40.825688073394495
HER2,7ena,DL,31,48.4472049689441
HER2,7ena,Dl,31,48.4472049689441
HER2,7ena,Dc,32,17.43810548977395
HER2,7ena,Dk,33,42.65402843601896
HER2,7ena,Dm,34,54.03225806451613
HER2,7ena,EA,35,30.296127562642365
HER2,7ena,EB,36,36.769759450171826
HER2,7ena,1,37,27.00729927007299
HER2,7ena,2,38,31.645569620253166
HER2,7ena,3,39,36.038961038961034
HER2,7ena,4,40,29.43722943722944
HER2,7ena,5,41,66.19718309859155
HER2,7ena,6,42,21.483375959079286
HER2,7ena,7,43,22.763157894736842
HER2,7ena,c,44,36.33440514469453
HER2,7ena,e,45,47.19101123595505
HER2,7ena,b,46,43.5
HER2,7ena,l,47,46.06741573033708
HER2,7ena,m,48,53.43511450381679
HER2,7ena,a,49,13.156230234029096
HER2,7ena,d,50,39.62962962962963
HER2,7ena,f,51,40.243902439024396
HER2,7ena,g,52,38.62660944206009
HER2,7ena,h,53,38.80597014925373
HER2,7ena,i,54,48.63013698630137
HER2,7ena,j,55,51.11111111111111
HER2,7ena,k,56,60.68376068376068
HER2,7ena,n,57,14.37414030261348
HER2,7ena,o,58,19.416243654822335
HER2,7ena,q,59,24.11674347158218
HER2,7ena,r,60,40.38461538461539
HER2,7ena,s,61,36.885245901639344
HER2,7ena,t,62,42.924528301886795
HER2,7ena,u,63,52.083333333333336
HER2,7ena,v,64,43.5
HER2,7ena,z,65,25.333333333333336
HER2,7ena,x,66,18.402426693629927
HER2,7ena,w,67,15.350877192982457
HER2,7ena,p,68,20.80856123662307
HER2,7nzn,A,1,36.30573248407643
HER2,7enc,a,1,13.156230234029096
HER2,7enc,m,2,53.43511450381679
HER2,7enc,d,3,39.62962962962963
HER2,7enc,f,4,40.243902439024396
HER2,7enc,g,5,38.62660944206009
HER2,7enc,h,6,38.80597014925373
HER2,7enc,r,7,40.38461538461539
HER2,7enc,t,8,42.924528301886795
HER2,7enc,j,9,51.11111111111111
HER2,7enc,k,10,60.68376068376068
HER2,7enc,n,11,14.37414030261348
HER2,7enc,q,12,24.11674347158218
HER2,7enc,s,13,36.885245901639344
HER2,7enc,u,14,52.083333333333336
HER2,7enc,v,15,43.5
HER2,7enc,z,16,25.333333333333336
HER2,7enc,c,17,36.33440514469453
HER2,7enc,e,18,47.19101123595505
HER2,7enc,b,19,43.5
HER2,7enc,l,20,46.06741573033708
HER2,7enc,o,21,19.416243654822335
HER2,7enc,i,22,48.63013698630137
HER2,7enc,0,23,35.92233009708738
HER2,7enc,8,24,34.39306358381503
HER2,7enc,9,25,34.984520123839005
HER2,7enc,1,26,27.00729927007299
HER2,7enc,2,27,31.645569620253166
HER2,7enc,3,28,36.038961038961034
HER2,7enc,4,29,29.43722943722944
HER2,7enc,5,30,66.19718309859155
HER2,7enc,6,31,21.483375959079286
HER2,7enc,7,32,22.763157894736842
HER2,7enc,EA,33,30.296127562642365
HER2,7enc,EB,34,36.769759450171826
HER2,7enc,DA,35,12.232905982905983
HER2,7enc,DB,36,16.09674728940784
HER2,7enc,DD,37,16.31336405529954
HER2,7enc,Dd,37,16.31336405529954
HER2,7enc,DE,38,20.875
HER2,7enc,De,38,20.875
HER2,7enc,DF,39,22.304283604135893
HER2,7enc,Df,39,22.304283604135893
HER2,7enc,DG,40,32.95128939828081
HER2,7enc,DH,41,34.516129032258064
HER2,7enc,DI,42,35.984848484848484
HER2,7enc,Di,42,35.984848484848484
HER2,7enc,DJ,43,40.825688073394495
HER2,7enc,Dj,43,40.825688073394495
HER2,7enc,DL,44,48.4472049689441
HER2,7enc,Dl,44,48.4472049689441
HER2,7enc,Dc,45,17.43810548977395
HER2,7enc,Dk,46,42.65402843601896
HER2,7enc,Dm,47,54.03225806451613
HER2,7enc,DO,48,54.12844036697248
HER2,7enc,DP,49,30.973451327433626
HER2,7enc,DQ,50,32.24755700325733
HER2,7enc,BA,51,36.075949367088604
HER2,7enc,FB,52,40.16064257028113
HER2,7enc,PA,55,11.218274111675127
HER2,7enc,PB,56,17.206132879045995
HER2,7enc,PC,57,37.09090909090909
HER2,7enc,PD,58,48.59154929577465
HER2,7enc,PE,59,42.857142857142854
HER2,7enc,PF,60,48.031496062992126
HER2,7enc,PG,61,43.604651162790695
HER2,7enc,PH,62,51.33333333333333
HER2,7enc,PI,63,50.4
HER2,7enc,PJ,64,62.68656716417911
HER2,7enc,PK,65,55.55555555555556
HER2,7enc,PL,66,74.13793103448276
HER2,7enc,FA,67,26.692456479690524
HER2,7enc,w,68,15.350877192982457
HER2,7enc,x,69,18.402426693629927
HER2,7enc,p,70,20.80856123662307
HER2,8gxq,BA,3,36.075949367088604
HER2,8gxq,DA,4,12.232905982905983
HER2,8gxq,EA,5,30.296127562642365
HER2,8gxq,FA,6,26.692456479690524
HER2,8gxq,HA,7,22.763157894736842
HER2,8gxq,NA,8,54.41176470588235
HER2,8gxq,NE,8,54.41176470588235
HER2,8gxq,PA,9,11.218274111675127
HER2,8gxq,DB,10,16.09674728940784
HER2,8gxq,EB,11,36.769759450171826
HER2,8gxq,FB,12,40.16064257028113
HER2,8gxq,HB,13,27.00729927007299
HER2,8gxq,NB,14,64.07766990291263
HER2,8gxq,NF,14,64.07766990291263
HER2,8gxq,PB,15,17.206132879045995
HER2,8gxq,HC,16,29.43722943722944
HER2,8gxq,PC,17,37.09090909090909
HER2,8gxq,PE,18,42.857142857142854
HER2,8gxq,PF,19,48.031496062992126
HER2,8gxq,PH,20,51.33333333333333
HER2,8gxq,PI,21,50.4
HER2,8gxq,PJ,22,62.68656716417911
HER2,8gxq,PK,23,55.55555555555556
HER2,8gxq,PL,24,74.13793103448276
HER2,8gxq,DP,25,30.973451327433626
HER2,8gxq,DQ,26,28.45744680851064
HER2,8gxq,DO,27,54.12844036697248
HER2,8gxq,Dc,28,17.43810548977395
HER2,8gxq,DD,29,16.31336405529954
HER2,8gxq,Dd,29,16.31336405529954
HER2,8gxq,DE,30,20.875
HER2,8gxq,De,30,20.875
HER2,8gxq,DF,31,22.304283604135893
HER2,8gxq,Df,31,22.304283604135893
HER2,8gxq,DI,32,35.984848484848484
HER2,8gxq,Di,32,35.984848484848484
HER2,8gxq,DJ,33,40.825688073394495
HER2,8gxq,Dj,33,40.825688073394495
HER2,8gxq,Dk,34,42.65402843601896
HER2,8gxq,DL,35,48.4472049689441
HER2,8gxq,Dl,35,48.4472049689441
HER2,8gxq,Dm,36,54.03225806451613
HER2,8gxq,DG,37,32.95128939828081
HER2,8gxq,DH,38,34.516129032258064
HER2,8gxq,HD,39,35.92233009708738
HER2,8gxq,HE,40,36.038961038961034
HER2,8gxq,HG,41,31.645569620253166
HER2,8gxq,HH,42,21.483375959079286
HER2,8gxq,HF,43,66.19718309859155
HER2,8gxq,HI,44,34.39306358381503
HER2,8gxq,HJ,45,34.984520123839005
HER2,8gxq,PD,46,48.59154929577465
HER2,8gxq,PG,47,43.604651162790695
HER2,8gxq,g,48,38.62660944206009
HER2,8gxq,j,49,51.11111111111111
HER2,8gxq,n,50,14.37414030261348
HER2,8gxq,s,51,36.885245901639344
HER2,8gxq,u,52,52.083333333333336
HER2,8gxq,a,53,13.156230234029096
HER2,8gxq,d,54,39.62962962962963
HER2,8gxq,f,55,40.243902439024396
HER2,8gxq,i,56,48.63013698630137
HER2,8gxq,m,57,53.43511450381679
HER2,8gxq,q,58,24.11674347158218
HER2,8gxq,z,59,25.333333333333336
HER2,8gxq,b,60,43.5
HER2,8gxq,c,61,36.33440514469453
HER2,8gxq,e,62,47.19101123595505
HER2,8gxq,l,63,46.06741573033708
HER2,8gxq,o,64,19.416243654822335
HER2,8gxq,h,65,38.80597014925373
HER2,8gxq,k,66,60.68376068376068
HER2,8gxq,r,67,40.38461538461539
HER2,8gxq,t,68,42.924528301886795
HER2,8gxq,v,69,43.5
HER2,8gxq,p,70,20.80856123662307
HER2,8gxq,w,71,15.350877192982457
HER2,8gxq,x,72,18.402426693629927
HER2,8gxq,y,73,21.01740294511379
HER2,8gxq,NC,74,54.6875
HER2,8gxq,NG,74,54.6875
HER2,8gxq,ND,75,51.587301587301596
HER2,8gxq,NH,75,51.587301587301596
HER2,8gxs,BA,5,36.075949367088604
HER2,8gxs,DA,6,12.232905982905983
HER2,8gxs,EA,7,30.296127562642365
HER2,8gxs,FA,8,26.692456479690524
HER2,8gxs,HA,9,22.763157894736842
HER2,8gxs,NA,10,54.41176470588235
HER2,8gxs,NE,10,54.41176470588235
HER2,8gxs,PA,11,11.218274111675127
HER2,8gxs,DB,12,16.09674728940784
HER2,8gxs,EB,13,36.769759450171826
HER2,8gxs,FB,14,40.16064257028113
HER2,8gxs,HB,15,27.00729927007299
HER2,8gxs,NB,16,64.07766990291263
HER2,8gxs,NF,16,64.07766990291263
HER2,8gxs,PB,17,17.206132879045995
HER2,8gxs,HC,18,29.43722943722944
HER2,8gxs,DO,19,54.12844036697248
HER2,8gxs,DP,20,30.973451327433626
HER2,8gxs,DQ,21,28.45744680851064
HER2,8gxs,PC,22,37.09090909090909
HER2,8gxs,PE,23,42.857142857142854
HER2,8gxs,PF,24,48.031496062992126
HER2,8gxs,PH,25,51.33333333333333
HER2,8gxs,PI,26,50.4
HER2,8gxs,PJ,27,62.68656716417911
HER2,8gxs,PK,28,55.55555555555556
HER2,8gxs,PL,29,74.13793103448276
HER2,8gxs,HD,30,35.92233009708738
HER2,8gxs,HG,31,31.645569620253166
HER2,8gxs,HE,32,36.038961038961034
HER2,8gxs,HF,33,66.19718309859155
HER2,8gxs,HH,34,21.483375959079286
HER2,8gxs,DD,35,16.31336405529954
HER2,8gxs,Dd,35,16.31336405529954
HER2,8gxs,DE,36,20.875
HER2,8gxs,De,36,20.875
HER2,8gxs,DF,37,22.304283604135893
HER2,8gxs,Df,37,22.304283604135893
HER2,8gxs,DG,38,32.95128939828081
HER2,8gxs,DH,39,34.516129032258064
HER2,8gxs,DI,40,35.984848484848484
HER2,8gxs,Di,40,35.984848484848484
HER2,8gxs,DL,41,48.4472049689441
HER2,8gxs,Dl,41,48.4472049689441
HER2,8gxs,Dc,42,17.43810548977395
HER2,8gxs,DJ,43,40.825688073394495
HER2,8gxs,Dj,43,40.825688073394495
HER2,8gxs,Dk,44,42.65402843601896
HER2,8gxs,Dm,45,54.03225806451613
HER2,8gxs,HI,46,34.39306358381503
HER2,8gxs,HJ,47,34.984520123839005
HER2,8gxs,PD,48,48.59154929577465
HER2,8gxs,PG,49,43.604651162790695
HER2,8gxs,g,50,38.62660944206009
HER2,8gxs,j,51,51.11111111111111
HER2,8gxs,n,52,14.37414030261348
HER2,8gxs,s,53,36.885245901639344
HER2,8gxs,u,54,52.083333333333336
HER2,8gxs,a,55,13.156230234029096
HER2,8gxs,d,56,39.62962962962963
HER2,8gxs,f,57,40.243902439024396
HER2,8gxs,i,58,48.63013698630137
HER2,8gxs,m,59,53.43511450381679
HER2,8gxs,q,60,24.11674347158218
HER2,8gxs,z,61,25.333333333333336
HER2,8gxs,b,62,43.5
HER2,8gxs,c,63,36.33440514469453
HER2,8gxs,e,64,47.19101123595505
HER2,8gxs,l,65,46.06741573033708
HER2,8gxs,o,66,19.416243654822335
HER2,8gxs,h,67,38.80597014925373
HER2,8gxs,k,68,60.68376068376068
HER2,8gxs,r,69,40.38461538461539
HER2,8gxs,t,70,42.924528301886795
HER2,8gxs,v,71,43.5
HER2,8gxs,p,72,20.80856123662307
HER2,8gxs,w,73,15.350877192982457
HER2,8gxs,x,74,18.402426693629927
HER2,8gxs,y,75,21.01740294511379
HER2,8gxs,NC,76,54.6875
HER2,8gxs,NG,76,54.6875
HER2,8gxs,ND,77,51.587301587301596
HER2,8gxs,NH,77,51.587301587301596
HER2,8ouu,A,1,36.56957928802589
HER2,8ouu,B,1,36.56957928802589
HER2,8ppk,p,1,51.32743362831859
HER2,8ppk,A,3,35.25423728813559
HER2,8ppk,B,4,38.25757575757576
HER2,8ppk,C,5,36.86006825938566
HER2,8ppk,D,6,39.50617283950617
HER2,8ppk,E,7,38.02281368821293
HER2,8ppk,F,8,42.64705882352941
HER2,8ppk,G,9,38.95582329317269
HER2,8ppk,H,10,43.81443298969072
HER2,8ppk,I,11,42.30769230769231
HER2,8ppk,J,12,44.329896907216494
HER2,8ppk,K,13,46.06060606060606
HER2,8ppk,L,14,50.0
HER2,8ppk,M,15,53.03030303030303
HER2,8ppk,N,16,49.00662251655629
HER2,8ppk,O,17,50.993377483443716
HER2,8ppk,P,18,46.89655172413793
HER2,8ppk,Q,19,49.31506849315068
HER2,8ppk,R,20,53.333333333333336
HER2,8ppk,S,21,48.68421052631579
HER2,8ppk,T,22,50.3448275862069
HER2,8ppk,U,23,53.78151260504202
HER2,8ppk,V,24,60.24096385542169
HER2,8ppk,W,25,52.307692307692314
HER2,8ppk,X,26,50.349650349650354
HER2,8ppk,Y,27,46.616541353383454
HER2,8ppk,Z,28,49.6
HER2,8ppk,a,29,51.30434782608696
HER2,8ppk,b,30,63.095238095238095
HER2,8ppk,c,31,68.11594202898551
HER2,8ppk,d,32,64.28571428571429
HER2,8ppk,e,33,51.127819548872175
HER2,8ppk,f,34,48.717948717948715
HER2,8ppk,g,35,34.70031545741325
HER2,8ppk,h,36,88.0
HER2,8ppk,j,37,42.02127659574468
HER2,8ppl,I3,1,42.201834862385326
HER2,8ppl,I4,2,32.773109243697476
HER2,8ppl,I5,3,24.822695035460992
HER2,8ppl,I6,4,33.42245989304813
HER2,8ppl,I8,5,32.38636363636363
HER2,8ppl,Io,6,34.6875
HER2,8ppl,Ip,7,51.32743362831859
HER2,8ppl,Iq,8,46.52777777777778
HER2,8ppl,Ir,9,33.65079365079365
HER2,8ppl,Is,10,32.13213213213213
HER2,8ppl,It,11,27.966101694915253
HER2,8ppl,Iu,12,14.182344428364688
HER2,8ppl,Iv,13,29.213483146067414
HER2,8ppl,Ix,15,25.18248175182482
HER2,8ppl,Iy,16,19.167579408543265
HER2,8ppl,AA,18,35.25423728813559
HER2,8ppl,AB,19,38.25757575757576
HER2,8ppl,AC,20,36.86006825938566
HER2,8ppl,AD,21,39.50617283950617
HER2,8ppl,AE,22,38.02281368821293
HER2,8ppl,AF,23,42.64705882352941
HER2,8ppl,AG,24,38.95582329317269
HER2,8ppl,AH,25,43.81443298969072
HER2,8ppl,AI,26,42.30769230769231
HER2,8ppl,AJ,27,44.329896907216494
HER2,8ppl,AK,28,46.06060606060606
HER2,8ppl,AL,29,50.0
HER2,8ppl,AM,30,53.03030303030303
HER2,8ppl,AN,31,49.00662251655629
HER2,8ppl,AO,32,50.993377483443716
HER2,8ppl,AP,33,46.89655172413793
HER2,8ppl,AQ,34,49.31506849315068
HER2,8ppl,AR,35,53.333333333333336
HER2,8ppl,AS,36,48.68421052631579
HER2,8ppl,AT,37,50.3448275862069
HER2,8ppl,AU,38,53.78151260504202
HER2,8ppl,AV,39,60.24096385542169
HER2,8ppl,AW,40,52.307692307692314
HER2,8ppl,AX,41,50.349650349650354
HER2,8ppl,AY,42,46.616541353383454
HER2,8ppl,AZ,43,49.6
HER2,8ppl,Aa,44,51.30434782608696
HER2,8ppl,Ab,45,63.095238095238095
HER2,8ppl,Ac,46,68.11594202898551
HER2,8ppl,Ad,47,64.28571428571429
HER2,8ppl,Ae,48,51.127819548872175
HER2,8ppl,Af,49,48.717948717948715
HER2,8ppl,Ag,50,34.70031545741325
HER2,8ppl,Ah,51,88.0
HER2,8ppl,Aj,52,39.81481481481482
HER2,8tdu,A,1,17.60299625468165
HER2,8tdu,C,1,17.60299625468165
HER2,8tdu,B,2,34.129692832764505
HER2,8tdu,D,2,34.129692832764505
HER2,8tgd,A,1,17.60299625468165
HER2,8tgd,C,1,17.60299625468165
HER2,8tgd,B,2,34.129692832764505
HER2,8tgd,D,2,34.129692832764505
HER2,8ts9,A,1,17.641509433962263
HER2,8ts9,B,2,34.333333333333336
HER2,8tsa,A,1,17.641509433962263
HER2,8tsa,B,2,34.333333333333336
HER2,8tsb,A,1,17.591721542803388
HER2,8tsb,B,2,34.333333333333336
HER2,8tsc,A,1,17.641509433962263
HER2,8tsc,B,2,34.333333333333336
HER2,8tsd,A,1,17.591721542803388
HER2,8tsd,B,2,34.333333333333336
HER2,9cw7,A,1,30.909090909090907
HER2,9cw7,B,1,30.909090909090907
HER2,9cw7,C,1,30.909090909090907
HER2,9cw7,D,1,30.909090909090907
HER2,9cwk,A,1,30.909090909090907
HER2,9cwk,B,1,30.909090909090907
HER2,9cwk,C,1,30.909090909090907
HER2,9cwk,D,1,30.909090909090907
HER2,9dw9,A,1,14.391891891891891
HER2,9dw9,G,2,32.47863247863248
HER2,9i64,A,1,52.67857142857143
HER2,9i64,B,2,50.86206896551724
HER2,9mwn,A,1,30.839002267573694
HER2,9mwn,B,1,30.839002267573694
HER2,9mwn,C,1,30.839002267573694
HER2,9mwn,D,1,30.839002267573694
HER2,9mwp,A,1,30.839002267573694
HER2,9mwp,B,1,30.839002267573694
HER2,9mwr,A,1,30.909090909090907
HER2,9mwr,B,1,30.909090909090907
HER2,9mwr,C,1,30.909090909090907
HER2,9mwr,D,1,30.909090909090907
HER2,9mwt,A,1,30.909090909090907
HER2,9mwt,B,1,30.909090909090907
HER2,9mwt,C,1,30.909090909090907
HER2,9mwt,D,1,30.909090909090907
HER2,9mwu,A,1,30.839002267573694
HER2,9mwu,B,1,30.839002267573694
HER2,9mwv,A,1,30.909090909090907
HER2,9mwv,B,1,30.909090909090907
HER2,9mwv,C,1,30.909090909090907
HER2,9mwv,D,1,30.909090909090907
HER2,9mww,A,1,30.909090909090907
HER2,9mww,B,1,30.909090909090907
HER2,9mww,C,1,30.909090909090907
HER2,9mww,D,1,30.909090909090907
HER2,9mz3,A,1,30.909090909090907
HER2,9mz3,B,1,30.909090909090907
HER2,9mz3,C,1,30.909090909090907
HER2,9mz3,D,1,30.909090909090907
HER2,9o0r,A,1,46.470588235294116
HER2,9o0r,B,1,46.470588235294116
HER2,9piz,A,1,46.783625730994146
HER2,9piz,H,2,38.05309734513274
HER2,9piz,I,3,42.7906976744186
HER2,9ynh,A,1,6.198880757640982
HER2,9ynh,B,1,6.198880757640982
HER2,9ynh,C,2,23.667711598746084
HER2,9ynh,D,2,23.667711598746084
HER2,9ynh,U,2,23.667711598746084
HER2,9ynh,V,2,23.667711598746084
HER2,9ynh,E,3,28.04878048780488
HER2,9ynh,F,3,28.04878048780488
HER2,9ynh,G,4,55.208333333333336
HER2,9ynh,H,4,55.208333333333336
HER2,9ynh,I,5,56.17977528089888
HER2,9ynh,J,5,56.17977528089888
HER2,9ynh,K,6,54.86725663716814
HER2,9ynh,L,6,54.86725663716814
HER2,9ynh,O,7,30.48780487804878
HER2,9ynh,P,7,30.48780487804878
HER2,9ynh,W,8,15.846994535519126
HER2,9ynh,X,8,15.846994535519126
